id;idServicio;capacidad
3661;3;9111
3662;3;7566
3663;3;7289
3664;3;4348
3665;3;2502
3666;3;2901
3667;3;8524
3668;3;9267
3669;3;957
3670;3;9441
3671;3;824
3672;3;1975
3673;3;7837
3674;3;1134
3675;3;8416
3676;3;3735
3677;3;1039
3678;3;5257
3679;3;9034
3680;3;4019
3681;3;1685
3682;3;7536
3683;3;9957
3684;3;9491
3685;3;4268
3686;3;810
3687;3;3479
3688;3;2733
3689;3;6526
3690;3;6823
3691;3;5372
3692;3;673
3693;3;5737
3694;3;6429
3695;3;6216
3696;3;8472
3697;3;8262
3698;3;7555
3699;3;3312
3700;3;9812
3701;3;8823
3702;3;3121
3703;3;1390
3704;3;645
3705;3;9997
3706;3;5109
3707;3;3681
3708;3;6074
3709;3;9458
3710;3;2687
3711;3;8228
3712;3;6122
3713;3;7114
3714;3;4344
3715;3;1353
3716;3;9758
3717;3;5489
3718;3;7607
3719;3;3768
3720;3;3595
3721;3;9178
3722;3;2047
3723;3;3927
3724;3;386
3725;3;9179
3726;3;8863
3727;3;8649
3728;3;4508
3729;3;1058
3730;3;3473
3731;3;6917
3732;3;6258
3733;3;9109
3734;3;4672
3735;3;6503
3736;3;6923
3737;3;931
3738;3;4437
3739;3;4185
3740;3;6826
3741;3;3410
3742;3;7342
3743;3;3178
3744;3;5709
3745;3;9378
3746;3;7418
3747;3;7266
3748;3;8927
3749;3;574
3750;3;7673
3751;3;2409
3752;3;1819
3753;3;2123
3754;3;906
3755;3;4991
3756;3;3733
3757;3;7736
3758;3;4453
3759;3;8366
3760;3;2360
3761;3;7710
3762;3;4334
3763;3;5119
3764;3;3342
3765;3;5496
3766;3;4422
3767;3;7940
3768;3;7409
3769;3;1188
3770;3;7066
3771;3;6833
3772;3;9499
3773;3;4190
3774;3;4808
3775;3;7189
3776;3;8508
3777;3;1883
3778;3;7566
3779;3;285
3780;3;9691
3781;3;8312
3782;3;1894
3783;3;680
3784;3;8776
3785;3;2935
3786;3;3518
3787;3;4121
3788;3;2551
3789;3;4784
3790;3;618
3791;3;9138
3792;3;9941
3793;3;703
3794;3;6649
3795;3;8637
3796;3;3938
3797;3;8489
3798;3;5014
3799;3;6062
3800;3;4333
3801;3;7674
3802;3;936
3803;3;212
3804;3;3813
3805;3;4153
3806;3;7468
3807;3;385
3808;3;7016
3809;3;819
3810;3;9531
3811;3;1567
3812;3;8489
3813;3;936
3814;3;7690
3815;3;3264
3816;3;8026
3817;3;542
3818;3;195
3819;3;4670
3820;3;5672
3821;3;894
3822;3;2866
3823;3;2763
3824;3;8996
3825;3;2732
3826;3;2776
3827;3;5712
3828;3;1963
3829;3;8615
3830;3;567
3831;3;8278
3832;3;9407
3833;3;7813
3834;3;7216
3835;3;9778
3836;3;271
3837;3;5210
3838;3;2476
3839;3;7349
3840;3;1852
3841;3;4923
3842;3;6119
3843;3;287
3844;3;7397
3845;3;8853
3846;3;5942
3847;3;2578
3848;3;9575
3849;3;5527
3850;3;8586
3851;3;2134
3852;3;5409
3853;3;6878
3854;3;7204
3855;3;498
3856;3;6333
3857;3;2411
3858;3;1514
3859;3;5770
3860;3;4890
3861;3;517
3862;3;9428
3863;3;5920
3864;3;4481
3865;3;4297
3866;3;3897
3867;3;7941
3868;3;9013
3869;3;3928
3870;3;6921
3871;3;4794
3872;3;4436
3873;3;2917
3874;3;598
3875;3;6719
3876;3;4104
3877;3;7031
3878;3;737
3879;3;4010
3880;3;2639
3881;3;3843
3882;3;8388
3883;3;6309
3884;3;3710
3885;3;7448
3886;3;7056
3887;3;584
3888;3;7416
3889;3;8425
3890;3;4047
3891;3;9671
3892;3;7602
3893;3;312
3894;3;2579
3895;3;7280
3896;3;4848
3897;3;3084
3898;3;3038
3899;3;283
3900;3;6792
3901;3;4013
3902;3;7384
3903;3;7027
3904;3;4846
3905;3;9252
3906;3;7735
3907;3;3921
3908;3;3545
3909;3;3563
3910;3;6658
3911;3;8618
3912;3;3568
3913;3;4545
3914;3;276
3915;3;338
3916;3;7103
3917;3;9948
3918;3;5024
3919;3;9037
3920;3;7712
3921;3;573
3922;3;1230
3923;3;4780
3924;3;9020
3925;3;6869
3926;3;9975
3927;3;7901
3928;3;3597
3929;3;2720
3930;3;8578
3931;3;5608
3932;3;5447
3933;3;3039
3934;3;3750
3935;3;2095
3936;3;3905
3937;3;1723
3938;3;6074
3939;3;5761
3940;3;3577
3941;3;5369
3942;3;6008
3943;3;3054
3944;3;9706
3945;3;7589
3946;3;2525
3947;3;4906
3948;3;7945
3949;3;3233
3950;3;134
3951;3;5848
3952;3;8907
3953;3;2168
3954;3;1436
3955;3;8259
3956;3;2222
3957;3;7808
3958;3;736
3959;3;6522
3960;3;2155
3961;3;6149
3962;3;8404
3963;3;6832
3964;3;9532
3965;3;1100
3966;3;5845
3967;3;3945
3968;3;6898
3969;3;3352
3970;3;1910
3971;3;3051
3972;3;4379
3973;3;8084
3974;3;7181
3975;3;3105
3976;3;9142
3977;3;1696
3978;3;8914
3979;3;7720
3980;3;8340
3981;3;1807
3982;3;8034
3983;3;8391
3984;3;1026
3985;3;7612
3986;3;9352
3987;3;4839
3988;3;1969
3989;3;5852
3990;3;9532
3991;3;2504
3992;3;8688
3993;3;9296
3994;3;9208
3995;3;3098
3996;3;3257
3997;3;8892
3998;3;3671
3999;3;9052
4000;3;6755
4001;3;4392
4002;3;8013
4003;3;8599
4004;3;9080
4005;3;9064
4006;3;3579
4007;3;4400
4008;3;6168
4009;3;4612
4010;3;988
4011;3;1920
4012;3;5708
4013;3;6564
4014;3;1905
4015;3;9423
4016;3;8455
4017;3;2769
4018;3;2943
4019;3;4943
4020;3;4379
4021;3;1868
4022;3;975
4023;3;8566
4024;3;6781
4025;3;3103
4026;3;2226
4027;3;902
4028;3;8734
4029;3;9020
4030;3;6483
4031;3;6381
4032;3;1917
4033;3;3380
4034;3;6260
4035;3;1009
4036;3;470
4037;3;325
4038;3;1066
4039;3;1410
4040;3;2168
4041;3;3571
4042;3;8617
4043;3;8833
4044;3;502
4045;3;1566
4046;3;6289
4047;3;5688
4048;3;6333
4049;3;7276
4050;3;6052
4051;3;7225
4052;3;8421
4053;3;9137
4054;3;1479
4055;3;3329
4056;3;7252
4057;3;3858
4058;3;1874
4059;3;1802
4060;3;8523
4061;3;3124
4062;3;7866
4063;3;9807
4064;3;3703
4065;3;1625
4066;3;1932
4067;3;4025
4068;3;4394
4069;3;7327
4070;3;4690
4071;3;443
4072;3;330
4073;3;4773
4074;3;1588
4075;3;5525
4076;3;9647
4077;3;6185
4078;3;2528
4079;3;2767
4080;3;8709
4081;3;7607
4082;3;7857
4083;3;9884
4084;3;3477
4085;3;2550
4086;3;3505
4087;3;5727
4088;3;7905
4089;3;457
4090;3;801
4091;3;1370
4092;3;9882
4093;3;8621
4094;3;4937
4095;3;8248
4096;3;3132
4097;3;7102
4098;3;2798
4099;3;9352
4100;3;1745
4101;3;7669
4102;3;4646
4103;3;8135
4104;3;3014
4105;3;9176
4106;3;2127
4107;3;2156
4108;3;2503
4109;3;5911
4110;3;1388
4111;3;7402
4112;3;7479
4113;3;1517
4114;3;3384
4115;3;6360
4116;3;789
4117;3;5603
4118;3;3811
4119;3;2596
4120;3;8356
4121;3;435
4122;3;6801
4123;3;2913
4124;3;1967
4125;3;1026
4126;3;5511
4127;3;1415
4128;3;1290
4129;3;7667
4130;3;5569
4131;3;4811
4132;3;2931
4133;3;8667
4134;3;9447
4135;3;2908
4136;3;4262
4137;3;4564
4138;3;1176
4139;3;2389
4140;3;346
4141;3;6726
4142;3;7331
4143;3;4452
4144;3;4935
4145;3;1493
4146;3;8167
4147;3;1694
4148;3;9007
4149;3;7150
4150;3;4809
4151;3;4708
4152;3;4322
4153;3;7944
4154;3;9086
4155;3;2066
4156;3;479
4157;3;613
4158;3;1253
4159;3;949
4160;3;1334
4161;3;4153
4162;3;7307
4163;3;6127
4164;3;7020
4165;3;4739
4166;3;3582
4167;3;5080
4168;3;4907
4169;3;8536
4170;3;7417
4171;3;1534
4172;3;9772
4173;3;2038
4174;3;3341
4175;3;6515
4176;3;3652
4177;3;3734
4178;3;6427
4179;3;2892
4180;3;6610
4181;3;5107
4182;3;3760
4183;3;7537
4184;3;7281
4185;3;3067
4186;3;2629
4187;3;5872
4188;3;4587
4189;3;2669
4190;3;8240
4191;3;1157
4192;3;5312
4193;3;2746
4194;3;355
4195;3;3152
4196;3;7347
4197;3;3964
4198;3;7930
4199;3;2881
4200;3;5262
4201;3;4319
4202;3;7605
4203;3;9561
4204;3;8005
4205;3;349
4206;3;2014
4207;3;8797
4208;3;5613
4209;3;4631
4210;3;7517
4211;3;9527
4212;3;4847
4213;3;2294
4214;3;6424
4215;3;6206
4216;3;5108
4217;3;2710
4218;3;4565
4219;3;369
4220;3;195
4221;3;5064
4222;3;679
4223;3;7413
4224;3;5152
4225;3;7733
4226;3;2466
4227;3;557
4228;3;2931
4229;3;958
4230;3;6415
4231;3;6069
4232;3;8103
4233;3;5603
4234;3;1267
4235;3;472
4236;3;7000
4237;3;8466
4238;3;4754
4239;3;1259
4240;3;696
4241;3;6999
4242;3;9828
4243;3;855
4244;3;5575
4245;3;6700
4246;3;1619
4247;3;1816
4248;3;4537
4249;3;4616
4250;3;8987
4251;3;2477
4252;3;2380
4253;3;7285
4254;3;8016
4255;3;2719
4256;3;6786
4257;3;9177
4258;3;7856
4259;3;2553
4260;3;8145
4261;3;2036
4262;3;4939
4263;3;4083
4264;3;2312
4265;3;9907
4266;3;8746
4267;3;1065
4268;3;505
4269;3;9560
4270;3;5775
4271;3;4985
4272;3;4486
4273;3;9301
4274;3;5037
4275;3;8967
4276;3;932
4277;3;1358
4278;3;9125
4279;3;3220
4280;3;7844
4281;3;2194
4282;3;9125
4283;3;6257
4284;3;5532
4285;3;4085
4286;3;258
4287;3;7656
4288;3;5417
4289;3;1615
4290;3;5539
4291;3;3005
4292;3;4025
4293;3;7290
4294;3;7227
4295;3;1398
4296;3;6464
4297;3;3825
4298;3;2286
4299;3;3302
4300;3;708
4301;3;4751
4302;3;3612
4303;3;2075
4304;3;5242
4305;3;3177
4306;3;2041
4307;3;404
4308;3;6666
4309;3;561
4310;3;3475
4311;3;8160
4312;3;724
4313;3;1475
4314;3;9975
4315;3;6949
4316;3;6392
4317;3;6497
4318;3;4501
4319;3;6556
4320;3;1626
4321;3;4802
4322;3;9092
4323;3;3775
4324;3;1250
4325;3;5220
4326;3;3857
4327;3;6887
4328;3;1333
4329;3;2114
4330;3;7906
4331;3;904
4332;3;5457
4333;3;9161
4334;3;3699
4335;3;1247
4336;3;9293
4337;3;968
4338;3;1926
4339;3;2791
4340;3;5274
4341;3;7863
4342;3;7902
4343;3;8266
4344;3;3147
4345;3;5380
4346;3;9326
4347;3;275
4348;3;9813
4349;3;5486
4350;3;1530
4351;3;2948
4352;3;6385
4353;3;8747
4354;3;5641
4355;3;8704
4356;3;7033
4357;3;5272
4358;3;5335
4359;3;8209
4360;3;2800
4361;3;2060
4362;3;811
4363;3;9881
4364;3;3504
4365;3;8924
4366;3;1928
4367;3;409
4368;3;6934
4369;3;4055
4370;3;3057
4371;3;9949
4372;3;5753
4373;3;2245
4374;3;1710
4375;3;3086
4376;3;1458
4377;3;5628
4378;3;4859
4379;3;7006
4380;3;221
4381;3;1721
4382;3;6879
4383;3;3957
4384;3;7477
4385;3;7232
4386;3;8418
4387;3;7245
4388;3;3183
4389;3;5997
4390;3;3423
4391;3;6595
4392;3;7466
4393;3;9276
4394;3;4023
4395;3;3438
4396;3;557
4397;3;4481
4398;3;7824
4399;3;143
4400;3;5647
4401;3;514
4402;3;692
4403;3;9880
4404;3;8991
4405;3;5041
4406;3;5679
4407;3;5921
4408;3;1034
4409;3;3436
4410;3;8051
4411;3;1151
4412;3;9721
4413;3;7326
4414;3;4702
4415;3;409
4416;3;2039
4417;3;1325
4418;3;5137
4419;3;2991
4420;3;1820
4421;3;7992
4422;3;2673
4423;3;1352
4424;3;123
4425;3;6439
4426;3;7926
4427;3;4481
4428;3;9705
4429;3;5821
4430;3;2451
4431;3;3357
4432;3;3966
4433;3;8870
4434;3;9243
4435;3;6583
4436;3;2954
4437;3;6642
4438;3;6125
4439;3;9345
4440;3;5134
4441;3;2446
4442;3;5786
4443;3;9676
4444;3;7040
4445;3;9691
4446;3;4827
4447;3;302
4448;3;3114
4449;3;8159
4450;3;1777
4451;3;4523
4452;3;7998
4453;3;5883
4454;3;8526
4455;3;8866
4456;3;4890
4457;3;6648
4458;3;4656
4459;3;3447
4460;3;6803
4461;3;3905
4462;3;4504
4463;3;2827
4464;3;3337
4465;3;5085
4466;3;8074
4467;3;5731
4468;3;8998
4469;3;4995
4470;3;6605
4471;3;1661
4472;3;2946
4473;3;9944
4474;3;3520
4475;3;8947
4476;3;3992
4477;3;3118
4478;3;4946
4479;3;1863
4480;3;4647
4481;3;4905
4482;3;668
4483;3;4971
4484;3;910
4485;3;3276
4486;3;9078
4487;3;3736
4488;3;134
4489;3;7262
4490;3;4409
4491;3;4016
4492;3;7350
4493;3;7443
4494;3;4012
4495;3;7203
4496;3;3287
4497;3;2907
4498;3;5852
4499;3;8469
4500;3;5284
4501;3;9554
4502;3;4751
4503;3;3028
4504;3;129
4505;3;8995
4506;3;1252
4507;3;5949
4508;3;1618
4509;3;6742
4510;3;7787
4511;3;4267
4512;3;6111
4513;3;7150
4514;3;7332
4515;3;3010
4516;3;2977
4517;3;7450
4518;3;6705
4519;3;7073
4520;3;830
4521;3;9902
4522;3;483
4523;3;6130
4524;3;6705
4525;3;8076
4526;3;957
4527;3;7413
4528;3;4296
4529;3;9365
4530;3;4537
4531;3;4767
4532;3;7893
4533;3;7885
4534;3;6914
4535;3;3066
4536;3;3133
4537;3;8920
4538;3;4990
4539;3;4543
4540;3;7891
4541;3;7846
4542;3;9716
4543;3;3759
4544;3;1239
4545;3;8069
4546;3;3713
4547;3;6236
4548;3;3401
4549;3;2770
4550;3;4199
4551;3;8504
4552;3;8605
4553;3;2296
4554;3;5999
4555;3;9779
4556;3;5976
4557;3;3027
4558;3;3551
4559;3;8170
4560;3;998
4561;3;4599
4562;3;6242
4563;3;765
4564;3;1548
4565;3;304
4566;3;6205
4567;3;9371
4568;3;136
4569;3;5107
4570;3;9049
4571;3;3731
4572;3;8959
4573;3;2239
4574;3;2973
4575;3;9024
4576;3;8840
4577;3;2886
4578;3;7320
4579;3;449
4580;3;9416
4581;3;4401
4582;3;8151
4583;3;836
4584;3;3615
4585;3;2567
4586;3;6669
4587;3;5253
4588;3;5281
4589;3;8821
4590;3;571
4591;3;2967
4592;3;4166
4593;3;1832
4594;3;478
4595;3;5685
4596;3;8627
4597;3;583
4598;3;2527
4599;3;4908
4600;3;5383
4601;3;5487
4602;3;2043
4603;3;3702
4604;3;9822
4605;3;6455
4606;3;6185
4607;3;423
4608;3;7010
4609;3;2706
4610;3;5755
4611;3;8957
4612;3;9827
4613;3;9554
4614;3;2660
4615;3;181
4616;3;6270
4617;3;6545
4618;3;7164
4619;3;4602
4620;3;3552
4621;3;853
4622;3;974
4623;3;447
4624;3;7907
4625;3;9202
4626;3;7457
4627;3;4591
4628;3;5636
4629;3;2625
4630;3;8291
4631;3;3020
4632;3;2291
4633;3;9417
4634;3;5702
4635;3;1886
4636;3;9680
4637;3;4352
4638;3;9617
4639;3;3007
4640;3;7250
4641;3;2364
4642;3;2735
4643;3;902
4644;3;6466
4645;3;8456
4646;3;3087
4647;3;7992
4648;3;5287
4649;3;4460
4650;3;1624
4651;3;8892
4652;3;3943
4653;3;2565
4654;3;166
4655;3;8522
4656;3;5761
4657;3;1725
4658;3;2466
4659;3;9843
4660;3;5660
4661;3;9970
4662;3;3987
4663;3;7147
4664;3;1384
4665;3;2707
4666;3;2122
4667;3;3482
4668;3;5876
4669;3;9063
4670;3;7869
4671;3;8505
4672;3;5783
4673;3;5345
4674;3;3621
4675;3;4172
4676;3;7367
4677;3;140
4678;3;5167
4679;3;9016
4680;3;8393
4681;3;6254
4682;3;7587
4683;3;6760
4684;3;341
4685;3;4473
4686;3;5896
4687;3;322
4688;3;3225
4689;3;308
4690;3;4404
4691;3;7144
4692;3;444
4693;3;603
4694;3;794
4695;3;1430
4696;3;501
4697;3;4064
4698;3;4352
4699;3;4055
4700;3;6236
4701;3;8004
4702;3;9359
4703;3;8001
4704;3;7340
4705;3;5386
4706;3;3690
4707;3;1499
4708;3;9203
4709;3;3350
4710;3;3370
4711;3;1720
4712;3;933
4713;3;3891
4714;3;5287
4715;3;7965
4716;3;6321
4717;3;7159
4718;3;1505
4719;3;2445
4720;3;8340
4721;3;1523
4722;3;4784
4723;3;4985
4724;3;9520
4725;3;7069
4726;3;9016
4727;3;2539
4728;3;8259
4729;3;182
4730;3;3329
4731;3;181
4732;3;7068
4733;3;1932
4734;3;5811
4735;3;2551
4736;3;2408
4737;3;5117
4738;3;7165
4739;3;9296
4740;3;6979
4741;3;7620
4742;3;7473
4743;3;1229
4744;3;402
4745;3;1432
4746;3;6969
4747;3;1901
4748;3;7205
4749;3;1780
4750;3;940
4751;3;8198
4752;3;4744
4753;3;715
4754;3;4907
4755;3;7371
4756;3;1879
4757;3;475
4758;3;7598
4759;3;1557
4760;3;108
4761;3;2296
4762;3;7769
4763;3;7900
4764;3;5675
4765;3;3762
4766;3;3678
4767;3;5266
4768;3;8385
4769;3;9111
4770;3;489
4771;3;892
4772;3;7715
4773;3;5558
4774;3;7128
4775;3;9990
4776;3;5227
4777;3;9079
4778;3;8216
4779;3;9358
4780;3;7684
4781;3;7774
4782;3;8266
4783;3;7945
4784;3;1419
4785;3;3578
4786;3;1165
4787;3;6801
4788;3;3772
4789;3;8760
4790;3;4249
4791;3;6885
4792;3;9898
4793;3;9851
4794;3;3759
4795;3;2276
4796;3;4054
4797;3;8733
4798;3;4825
4799;3;5820
4800;3;3793
4801;3;6784
4802;3;9816
4803;3;4235
4804;3;3994
4805;3;6900
4806;3;2549
4807;3;5275
4808;3;7910
4809;3;7841
4810;3;1935
4811;3;4303
4812;3;2961
4813;3;292
4814;3;5423
4815;3;4818
4816;3;9196
4817;3;1391
4818;3;8516
4819;3;6111
4820;3;7610
4821;3;7625
4822;3;1441
4823;3;3253
4824;3;9025
4825;3;3963
4826;3;4469
4827;3;9052
4828;3;9701
4829;3;1044
4830;3;6082
4831;3;793
4832;3;6601
4833;3;1194
4834;3;2706
4835;3;5665
4836;3;6807
4837;3;489
4838;3;8333
4839;3;4518
4840;3;7420
4841;3;1079
4842;3;6045
4843;3;964
4844;3;6396
4845;3;1396
4846;3;3008
4847;3;3216
4848;3;7186
4849;3;9521
4850;3;3838
4851;3;4034
4852;3;4592
4853;3;6452
4854;3;9136
4855;3;9471
4856;3;5248
4857;3;9368
4858;3;1609
4859;3;1133
4860;3;2690
4861;3;5942
4862;3;3050
4863;3;2276
4864;3;9251
4865;3;354
4866;3;2619
4867;3;2695
4868;3;408
4869;3;2819
4870;3;5789
4871;3;6012
4872;3;5488
4873;3;7260
4874;3;3632
4875;3;7233
4876;3;7151
4877;3;5857
4878;3;115
4879;3;2485
4880;3;297
4881;3;1667
4882;3;9205
4883;3;1744
4884;3;1222
4885;3;8542
4886;3;5620
4887;3;592
4888;3;7604
4889;3;9748
4890;3;7665
4891;3;2269
4892;3;2296
4893;3;9258
4894;3;3224
4895;3;979
4896;3;8858
4897;3;3131
4898;3;120
4899;3;3667
4900;3;4133
4901;3;5403
4902;3;2396
4903;3;5549
4904;3;8441
4905;3;5095
4906;3;8894
4907;3;4019
4908;3;7212
4909;3;2010
4910;3;831
4911;3;578
4912;3;1247
4913;3;506
4914;3;2069
4915;3;2403
4916;3;8074
4917;3;6170
4918;3;2500
4919;3;3448
4920;3;5579
4921;3;2084
4922;3;7099
4923;3;5535
4924;3;6919
4925;3;3716
4926;3;8432
4927;3;4149
4928;3;8235
4929;3;5754
4930;3;1727
4931;3;1187
4932;3;691
4933;3;723
4934;3;5827
4935;3;5739
4936;3;716
4937;3;2271
4938;3;1027
4939;3;6844
4940;3;9824
4941;3;338
4942;3;9459
4943;3;6506
4944;3;8906
4945;3;8169
4946;3;4075
4947;3;8287
4948;3;9940
4949;3;3511
4950;3;5659
4951;3;3940
4952;3;4146
4953;3;3314
4954;3;4028
4955;3;4942
4956;3;3079
4957;3;6322
4958;3;1946
4959;3;3965
4960;3;8330
4961;3;3454
4962;3;9300
4963;3;2191
4964;3;6958
4965;3;495
4966;3;7279
4967;3;5863
4968;3;5078
4969;3;8443
4970;3;9580
4971;3;5800
4972;3;8346
4973;3;4742
4974;3;2093
4975;3;7891
4976;3;9160
4977;3;2275
4978;3;3764
4979;3;2225
4980;3;3318
4981;3;240
4982;3;5701
4983;3;7124
4984;3;1681
4985;3;4820
4986;3;1130
4987;3;8481
4988;3;2017
4989;3;6690
4990;3;4368
4991;3;3766
4992;3;1922
4993;3;9159
4994;3;4363
4995;3;2727
4996;3;5303
4997;3;5155
4998;3;1622
4999;3;515
5000;3;186
5001;3;6215
5002;3;5912
5003;3;6556
5004;3;9142
5005;3;3641
5006;3;3610
5007;3;3423
5008;3;9366
5009;3;7176
5010;3;1564
5011;3;5651
5012;3;4910
5013;3;754
5014;3;2529
5015;3;6578
5016;3;6481
5017;3;9000
5018;3;7671
5019;3;4467
5020;3;7130
5021;3;5101
5022;3;8466
5023;3;9784
5024;3;1539
5025;3;7187
5026;3;6193
5027;3;6560
5028;3;2155
5029;3;4841
5030;3;4132
5031;3;9779
5032;3;6863
5033;3;1859
5034;3;7082
5035;3;3557
5036;3;8821
5037;3;8077
5038;3;9631
5039;3;7846
5040;3;1711
5041;3;1156
5042;3;3201
5043;3;9916
5044;3;7158
5045;3;3051
5046;3;1097
5047;3;1906
5048;3;982
5049;3;7364
5050;3;6102
5051;3;3016
5052;3;2568
5053;3;4344
5054;3;1401
5055;3;8502
5056;3;9734
5057;3;9395
5058;3;2797
5059;3;8092
5060;3;798
5061;3;6337
5062;3;7603
5063;3;1364
5064;3;1552
5065;3;8103
5066;3;1571
5067;3;9920
5068;3;3715
5069;3;9417
5070;3;1868
5071;3;464
5072;3;7278
5073;3;5597
5074;3;5541
5075;3;9005
5076;3;6674
5077;3;1717
5078;3;1959
5079;3;1987
5080;3;9138
5081;3;6420
5082;3;2522
5083;3;5528
5084;3;1078
5085;3;4972
5086;3;4670
5087;3;9767
5088;3;4454
5089;3;846
5090;3;6785
5091;3;1690
5092;3;3988
5093;3;2376
5094;3;1116
5095;3;1512
5096;3;6976
5097;3;6417
5098;3;9996
5099;3;9416
5100;3;1661
5101;3;6755
5102;3;6184
5103;3;4580
5104;3;5574
5105;3;7169
5106;3;3705
5107;3;7035
5108;3;538
5109;3;9829
5110;3;7090
5111;3;5779
5112;3;8345
5113;3;1048
5114;3;6408
5115;3;4614
5116;3;2949
5117;3;856
5118;3;4190
5119;3;4442
5120;3;1148
5121;3;1884
5122;3;3838
5123;3;3772
5124;3;3947
5125;3;1007
5126;3;1173
5127;3;8071
5128;3;2123
5129;3;3186
5130;3;4218
5131;3;9856
5132;3;4486
5133;3;312
5134;3;6710
5135;3;5051
5136;3;4548
5137;3;6412
5138;3;7230
5139;3;1588
5140;3;3465
5141;3;5334
5142;3;882
5143;3;4116
5144;3;3224
5145;3;4900
5146;3;2310
5147;3;4289
5148;3;8344
5149;3;6695
5150;3;8404
5151;3;7579
5152;3;7840
5153;3;8876
5154;3;4358
5155;3;8495
5156;3;9483
5157;3;6966
5158;3;3630
5159;3;9955
5160;3;6923
5161;3;5919
5162;3;4347
5163;3;6587
5164;3;6544
5165;3;7073
5166;3;2624
5167;3;5914
5168;3;7996
5169;3;9831
5170;3;9954
5171;3;4029
5172;3;5059
5173;3;7917
5174;3;6336
5175;3;2415
5176;3;4119
5177;3;3353
5178;3;3135
5179;3;1519
5180;3;8253
5181;3;9368
5182;3;8426
5183;3;8571
5184;3;8733
5185;3;6097
5186;3;8864
5187;3;7930
5188;3;2553
5189;3;5967
5190;3;3048
5191;3;8061
5192;3;1074
5193;3;9066
5194;3;7588
5195;3;8158
5196;3;3384
5197;3;5401
5198;3;3178
5199;3;6426
5200;3;3358
5201;3;5950
5202;3;3313
5203;3;9974
5204;3;3559
5205;3;6051
5206;3;1829
5207;3;5286
5208;3;1230
5209;3;9575
5210;3;4713
5211;3;5253
5212;3;3787
5213;3;9871
5214;3;7866
5215;3;239
5216;3;2448
5217;3;3587
5218;3;1353
5219;3;2750
5220;3;2342
5221;3;2207
5222;3;1683
5223;3;100
5224;3;2897
5225;3;5208
5226;3;5976
5227;3;4776
5228;3;5604
5229;3;9007
5230;3;1215
5231;3;8862
5232;3;2974
5233;3;9639
5234;3;8901
5235;3;7713
5236;3;2426
5237;3;5186
5238;3;4214
5239;3;9676
5240;3;4305
5241;3;7855
5242;3;5482
5243;3;9935
5244;3;9474
5245;3;5850
5246;3;9156
5247;3;5880
5248;3;5088
5249;3;4547
5250;3;9034
5251;3;5879
5252;3;6807
5253;3;3939
5254;3;9682
5255;3;5494
5256;3;7155
5257;3;7006
5258;3;8545
5259;3;323
5260;3;8891
5261;3;8475
5262;3;656
5263;3;1166
5264;3;4646
5265;3;2665
5266;3;2665
5267;3;288
5268;3;3207
5269;3;6589
5270;3;4940
5271;3;2800
5272;3;3434
5273;3;2444
5274;3;4197
5275;3;2398
5276;3;2279
5277;3;1647
5278;3;8469
5279;3;6730
5280;3;6782
5281;3;3840
5282;3;9939
5283;3;7074
5284;3;5070
5285;3;1066
5286;3;3437
5287;3;2607
5288;3;8294
5289;3;2199
5290;3;4111
5291;3;6926
5292;3;7145
5293;3;7442
5294;3;5534
5295;3;3332
5296;3;4264
5297;3;358
5298;3;8471
5299;3;9015
5300;3;2661
5301;3;8736
5302;3;2845
5303;3;6042
5304;3;4351
5305;3;6189
5306;3;6859
5307;3;7700
5308;3;3111
5309;3;1470
5310;3;9428
5311;3;5967
5312;3;8857
5313;3;1256
5314;3;9074
5315;3;9390
5316;3;9031
5317;3;3581
5318;3;7510
5319;3;6400
5320;3;8852
5321;3;5304
5322;3;6678
5323;3;3430
5324;3;3477
5325;3;7717
5326;3;1843
5327;3;5189
5328;3;228
5329;3;5908
5330;3;3977
5331;3;4761
5332;3;6015
5333;3;5156
5334;3;3652
5335;3;4326
5336;3;1333
5337;3;7000
5338;3;8505
5339;3;4165
5340;3;5491
5341;3;3554
5342;3;5453
5343;3;3118
5344;3;3137
5345;3;1923
5346;3;6347
5347;3;8353
5348;3;1661
5349;3;9911
5350;3;2720
5351;3;2083
5352;3;664
5353;3;3141
5354;3;5260
5355;3;1926
5356;3;3163
5357;3;1977
5358;3;4269
5359;3;1601
5360;3;6523
5361;3;3655
5362;3;8631
5363;3;3907
5364;3;2822
5365;3;882
5366;3;3621
5367;3;3443
5368;3;1911
5369;3;2885
5370;3;8645
5371;3;7891
5372;3;1661
5373;3;7736
5374;3;2441
5375;3;816
5376;3;8214
5377;3;8300
5378;3;7287
5379;3;2094
5380;3;9610
5381;3;9068
5382;3;4853
5383;3;9355
5384;3;644
5385;3;4075
5386;3;8529
5387;3;9739
5388;3;726
5389;3;499
5390;3;7225
5391;3;996
5392;3;2339
5393;3;2342
5394;3;5106
5395;3;3357
5396;3;9031
5397;3;281
5398;3;2341
5399;3;4791
5400;3;6957
5401;3;5377
5402;3;7225
5403;3;8967
5404;3;1627
5405;3;3482
5406;3;2804
5407;3;7521
5408;3;5041
5409;3;2175
5410;3;6884
5411;3;179
5412;3;6463
5413;3;3805
5414;3;4791
5415;3;8668
5416;3;7669
5417;3;5330
5418;3;1622
5419;3;4793
5420;3;4297
5421;3;5613
5422;3;5713
5423;3;8922
5424;3;2550
5425;3;8434
5426;3;6918
5427;3;6764
5428;3;7173
5429;3;6265
