id;idServicio;capacidadPersonas;nombreSalon
6309;7;9878;American crow
6310;7;2312;Genet, small-spotted
6311;7;6044;Musk ox
6312;7;2607;Glider, feathertail
6313;7;5086;Blesbok
6314;7;4466;Gelada baboon
6315;7;8220;Nubian bee-eater
6316;7;5478;Southern brown bandicoot
6317;7;9522;Peccary, collared
6318;7;6865;Bonnet macaque
6319;7;3251;Tawny frogmouth
6320;7;5144;Llama
6321;7;449;Racer, blue
6322;7;6942;Eagle, tawny
6323;7;8162;Fairy penguin
6324;7;5763;Dromedary camel
6325;7;9436;Bonnet macaque
6326;7;7340;Butterfly (unidentified)
6327;7;195;Anteater, giant
6328;7;7449;White-mantled colobus
6329;7;6532;Bear, black
6330;7;7523;Squirrel, arctic ground
6331;7;8969;Oriental short-clawed otter
6332;7;5672;Common rhea
6333;7;7709;Tammar wallaby
6334;7;6614;Bandicoot, long-nosed
6335;7;5543;Native cat
6336;7;1770;Steller's sea lion
6337;7;4701;American buffalo
6338;7;2657;Killer whale
6339;7;5862;Barbet, black-collared
6340;7;4622;Wallaby, bennett's
6341;7;2090;Grouse, sage
6342;7;707;Snowy sheathbill
6343;7;9681;Eastern white pelican
6344;7;3361;Marmot, yellow-bellied
6345;7;6195;Elk, Wapiti
6346;7;7409;Pine squirrel
6347;7;729;Squirrel, uinta ground
6348;7;6675;Egyptian vulture
6349;7;4476;Southern lapwing
6350;7;4651;Northern fur seal
6351;7;9207;Red-tailed cockatoo
6352;7;2985;Crocodile, nile
6353;7;599;Red phalarope
6354;7;6009;Desert tortoise
6355;7;9760;Owl, great horned
6356;7;312;Goose, greylag
6357;7;84;Blackish oystercatcher
6358;7;9525;Wallaby, bennett's
6359;7;1587;Currasow (unidentified)
6360;7;4854;Tern, white-winged black
6361;7;7425;Cape fox
6362;7;7333;Beaver, european
6363;7;1106;Gelada baboon
6364;7;7454;Dark-winged trumpeter
6365;7;6443;Savanna fox
6366;7;5324;Bird, bare-faced go away
6367;7;4982;Penguin, magellanic
6368;7;2321;Sandhill crane
6369;7;5630;Roan antelope
6370;7;2006;Gecko, bent-toed
6371;7;9786;Western palm tanager (unidentified)
6372;7;1965;American black bear
6373;7;8397;Southern ground hornbill
6374;7;3822;Cormorant (unidentified)
6375;7;9977;Possum, ring-tailed
6376;7;4426;Bird, magnificent frigate
6377;7;3581;Kingfisher, white-throated
6378;7;3087;Masked booby
6379;7;553;Red-billed buffalo weaver
6380;7;4222;Ringtail cat
6381;7;5569;Snake, green vine
6382;7;7583;Bandicoot, long-nosed
6383;7;2955;Indian red admiral
6384;7;3892;Bontebok
6385;7;1432;Lion, southern sea
6386;7;3956;Rat, white-faced tree
6387;7;5324;Drongo, fork-tailed
6388;7;2504;Porcupine, north american
6389;7;610;Bat, madagascar fruit
6390;7;4764;Owl, snowy
6391;7;5874;Black vulture
6392;7;2033;Rat, desert kangaroo
6393;7;4633;Savanna fox
6394;7;2171;Dabchick
6395;7;119;Ferruginous hawk
6396;7;1355;Sloth, pale-throated three-toed
6397;7;1387;Goanna lizard
6398;7;983;Beaver, eurasian
6399;7;4045;Oribi
6400;7;3921;Kafue flats lechwe
6401;7;6932;Gnu, brindled
6402;7;9274;Common raccoon
6403;7;3595;Kangaroo, brush-tailed rat
6404;7;5583;Weaver, lesser masked
6405;7;5752;White-throated kingfisher
6406;7;9594;Malabar squirrel
6407;7;4830;Stanley bustard
6408;7;2782;Indian mynah
6409;7;354;Sheep, american bighorn
6410;7;1753;Gazer, sun
6411;7;3423;Galapagos hawk
6412;7;3607;Cardinal, red-capped
6413;7;5221;Blackbird, red-winged
6414;7;6246;Prehensile-tailed porcupine
6415;7;3560;Dolphin, striped
6416;7;8711;Black-faced kangaroo
6417;7;9781;Common long-nosed armadillo
6418;7;8752;Asian elephant
6419;7;3484;Curve-billed thrasher
6420;7;248;Monkey, bleeding heart
6421;7;2425;Grey mouse lemur
6422;7;8011;Gecko, ring-tailed
6423;7;2778;Silver-backed fox
6424;7;8306;Colobus, magistrate black
6425;7;3588;Guerza
6426;7;7023;Magistrate black colobus
6427;7;6216;Ibex
6428;7;7573;Possum, golden brush-tailed
6429;7;8546;Musk ox
6430;7;9126;Lizard, desert spiny
6431;7;6563;Cat, ringtail
6432;7;5903;Silver-backed jackal
6433;7;7930;Chital
6434;7;8522;Spotted wood sandpiper
6435;7;3985;Wood pigeon
6436;7;5767;Whip-tailed wallaby
6437;7;9268;Jackal, black-backed
6438;7;7743;Woodchuck
6439;7;9691;Sun gazer
6440;7;832;Tortoise, desert
6441;7;2824;Oryx, beisa
6442;7;9496;Bear, american black
6443;7;6219;Lilac-breasted roller
6444;7;7960;Black swan
6445;7;6246;Penguin, magellanic
6446;7;7059;Common zorro
6447;7;6511;Dingo
6448;7;3214;Sparrow, rufous-collared
6449;7;7671;Feral rock pigeon
6450;7;3684;Emerald green tree boa
6451;7;2472;Rose-ringed parakeet
6452;7;9472;Boar, wild
6453;7;3844;Bobcat
6454;7;4384;Goliath heron
6455;7;896;Galapagos hawk
6456;7;9709;Small-toothed palm civet
6457;7;8428;Stork, white-necked
6458;7;7713;Ostrich
6459;7;818;Grant's gazelle
6460;7;7550;Dove, laughing
6461;7;176;Tasmanian devil
6462;7;4444;Langur, gray
6463;7;121;Brown pelican
6464;7;9159;Fox, bat-eared
6465;7;9698;Blue-tongued lizard
6466;7;8089;Mongoose, banded
6467;7;7156;Rat, arboral spiny
6468;7;372;Common wombat
6469;7;1742;Wallaby, agile
6470;7;2385;Butterfly, tropical buckeye
6471;7;4003;Goose, greylag
6472;7;8423;Brolga crane
6473;7;8420;Whip-tailed wallaby
6474;7;402;Antechinus, brown
6475;7;4777;Groundhog
6476;7;9431;Grey fox
6477;7;2548;Wallaby, red-necked
6478;7;3669;Ibis, sacred
6479;7;7565;Golden eagle
6480;7;4865;European red squirrel
6481;7;6454;Swan, black
6482;7;130;Lion, african
6483;7;8692;Flying fox (unidentified)
6484;7;2020;Salmon, sockeye
6485;7;2979;Fox, north american red
6486;7;4294;Collared peccary
6487;7;8164;Western pygmy possum
6488;7;9889;African elephant
6489;7;3026;Land iguana
6490;7;1524;Western bearded dragon
6491;7;4709;Yellow-necked spurfowl
6492;7;6321;Wallaby, agile
6493;7;9583;Lion, steller's sea
6494;7;2216;Antelope, sable
6495;7;1395;Bear, polar
6496;7;2004;Red-winged blackbird
6497;7;7476;Yellow-billed hornbill
6498;7;1892;Stork, white
6499;7;2548;Blue and yellow macaw
6500;7;7844;Burmese black mountain tortoise
6501;7;4661;Beaver, north american
6502;7;5630;Mudskipper (unidentified)
6503;7;9961;Dove, galapagos
6504;7;2447;Denham's bustard
6505;7;6211;Two-banded monitor
6506;7;9793;Common grenadier
6507;7;2242;Colobus, white-mantled
6508;7;5897;Grey phalarope
6509;7;5135;Pheasant, ring-necked
6510;7;9235;Swallow (unidentified)
6511;7;947;Pigeon, wood
6512;7;5641;Impala
6513;7;9343;Mallard
6514;7;317;Cape white-eye
6515;7;278;Gaur
6516;7;3437;Mandras tree shrew
6517;7;6173;Mongoose, javan gold-spotted
6518;7;4993;Dove, emerald-spotted wood
6519;7;9289;Jackal, asiatic
6520;7;3073;Goldeneye, barrows
6521;7;1921;Yellow-headed caracara
6522;7;8984;Saddle-billed stork
6523;7;6545;Squirrel, richardson's ground
6524;7;8483;Wolf, timber
6525;7;7035;Blackbird, red-winged
6526;7;735;African red-eyed bulbul
6527;7;3146;Oryx, fringe-eared
6528;7;6792;Hanuman langur
6529;7;4675;Gerenuk
6530;7;6139;Lemming, collared
6531;7;897;Rattlesnake, eastern diamondback
6532;7;3537;Mallard
6533;7;9385;Rat, desert kangaroo
6534;7;3546;Puku
6535;7;6943;Square-lipped rhinoceros
6536;7;1894;Pallas's fish eagle
6537;7;3880;Cape raven
6538;7;9498;Monkey, vervet
6539;7;4103;Openbill, asian
6540;7;1476;Red deer
6541;7;5479;Cormorant (unidentified)
6542;7;5423;Puma, south american
6543;7;6913;Boa, columbian rainbow
6544;7;947;Serval
6545;7;4557;Southern elephant seal
6546;7;6465;Peacock, indian
6547;7;282;Blue and gold macaw
6548;7;1735;Pheasant, common
6549;7;2895;Iguana, land
6550;7;5704;Egret, cattle
6551;7;7582;Thomson's gazelle
6552;7;6776;Cockatoo, slender-billed
6553;7;6296;Kinkajou
6554;7;9446;Cuis
6555;7;7590;Squirrel, antelope ground
6556;7;1105;Jungle cat
6557;7;8086;Drongo, fork-tailed
6558;7;1171;Pallas's fish eagle
6559;7;6045;Tiger snake
6560;7;2643;Swainson's francolin
6561;7;3859;Boat-billed heron
6562;7;7990;Alligator, mississippi
6563;7;1738;Ferruginous hawk
6564;7;2631;Rufous tree pie
6565;7;7886;Giant otter
6566;7;9312;Pallas's fish eagle
6567;7;1210;Malachite kingfisher
6568;7;2206;Tiger
6569;7;7649;Blackbuck
6570;7;9167;Cape Barren goose
6571;7;4425;Swallow-tail gull
6572;7;9180;Raccoon, crab-eating
6573;7;8756;Fairy penguin
6574;7;7096;Lorikeet, scaly-breasted
6575;7;1963;Crane, blue
6576;7;6051;Oribi
6577;7;6177;Red-headed woodpecker
6578;7;161;Hummingbird (unidentified)
6579;7;4097;Elephant, asian
6580;7;8788;Sunbird, lesser double-collared
6581;7;1157;Dolphin, common
6582;7;5535;Mouse, four-striped grass
6583;7;6437;Blackish oystercatcher
6584;7;5776;Armadillo, common long-nosed
6585;7;2955;Red-billed hornbill
6586;7;2681;Red and blue macaw
6587;7;9841;Black curlew
6588;7;4374;Pie, indian tree
6589;7;3353;Cape Barren goose
6590;7;6004;Lemur, grey mouse
6591;7;6523;White-fronted bee-eater
6592;7;59;Heron, green-backed
6593;7;1906;Eagle, tawny
6594;7;1462;Leopard
6595;7;6577;Stilt, black-winged
6596;7;2671;Jackal, silver-backed
6597;7;159;Marshbird, brown and yellow
6598;7;5891;Blue and yellow macaw
6599;7;2024;Hanuman langur
6600;7;6496;Gazelle, grant's
6601;7;5595;Giraffe
6602;7;4019;Brown antechinus
6603;7;2090;Common goldeneye
6604;7;4107;Eagle, bald
6605;7;7465;White-nosed coatimundi
6606;7;7625;Badger, european
6607;7;1304;Antechinus, brown
6608;7;8030;Gull, dusky
6609;7;5767;Brush-tailed rat kangaroo
6610;7;5016;Armadillo, giant
6611;7;1411;Deer, swamp
6612;7;6161;Corella, long-billed
6613;7;2021;Downy woodpecker
6614;7;9057;Monkey, red howler
6615;7;647;Flicker, campo
6616;7;4756;Crab, sally lightfoot
6617;7;8417;Weaver, white-browed sparrow
6618;7;2214;Phalarope, red-necked
6619;7;4475;Griffon vulture
6620;7;9536;Seal, northern fur
6621;7;8483;Hornbill, southern ground
6622;7;7691;Southern ground hornbill
6623;7;4525;Manatee
6624;7;3822;Blue waxbill
6625;7;8018;Kangaroo, brush-tailed rat
6626;7;3495;Genoveva
6627;7;8892;Iguana, marine
6628;7;9168;Common langur
6629;7;640;Hudsonian godwit
6630;7;3609;Lemur, brown
6631;7;6718;Striped hyena
6632;7;9225;Weaver, lesser masked
6633;7;6883;Puffin, horned
6634;7;1433;Brown brocket
6635;7;2742;Blue-faced booby
6636;7;5757;Cormorant, javanese
6637;7;7667;Blue shark
6638;7;6742;African jacana
6639;7;9014;Blue wildebeest
6640;7;4280;Kiskadee, great
6641;7;1817;Vulture, egyptian
6642;7;8443;American buffalo
6643;7;7884;Red squirrel
6644;7;6894;Wombat, southern hairy-nosed
6645;7;8885;Pintail, white-cheeked
6646;7;8286;Porcupine, prehensile-tailed
6647;7;8595;Stork, openbill
6648;7;4100;Tyrant flycatcher
6649;7;7187;Curlew, black
6650;7;6639;Dog, african wild
6651;7;1857;White-browed owl
6652;7;7072;Pygmy possum
6653;7;6461;Eagle, bateleur
6654;7;8077;Sheep, stone
6655;7;2804;Capybara
6656;7;4829;Huron
6657;7;4408;Downy woodpecker
6658;7;7460;Goat, mountain
6659;7;7884;Pademelon, red-legged
6660;7;113;Salmon pink bird eater tarantula
6661;7;3896;Macaque, pig-tailed
6662;7;9888;Tropical buckeye butterfly
6663;7;3992;Possum, western pygmy
6664;7;1807;African bush squirrel
6665;7;9334;Leopard
6666;7;3992;Seal, common
6667;7;9971;Wallaby, agile
6668;7;1622;Peregrine falcon
6669;7;1654;Cattle egret
6670;7;5478;Flamingo, lesser
6671;7;6639;Ring-tailed coatimundi
6672;7;8040;Owl, burrowing
6673;7;225;Bushbaby, large-eared
6674;7;9534;Secretary bird
6675;7;1928;Southern elephant seal
6676;7;2473;Pheasant, ring-necked
6677;7;3043;Trumpeter, green-winged
6678;7;6825;White-fronted bee-eater
6679;7;3034;Snake, green vine
6680;7;2855;Fox, bat-eared
6681;7;8330;Pheasant, ring-necked
6682;7;1504;Pied crow
6683;7;1787;Buffalo, wild water
6684;7;9246;Oryx, fringe-eared
6685;7;2645;Prairie falcon
6686;7;9643;Malay squirrel (unidentified)
6687;7;351;Eastern boa constrictor
6688;7;8416;Red-winged blackbird
6689;7;4002;Antelope ground squirrel
6690;7;9522;Antelope ground squirrel
6691;7;6910;Bat, madagascar fruit
6692;7;1097;Dolphin, striped
6693;7;4322;Monkey, vervet
6694;7;9913;Indian star tortoise
6695;7;9894;Common genet
6696;7;8816;Yak
6697;7;5500;Frilled lizard
6698;7;551;Penguin, fairy
6699;7;6605;Legaan, water
6700;7;2693;Lizard, mexican beaded
6701;7;1559;Whale, baleen
6702;7;5024;Flamingo, greater
6703;7;4570;Starling, superb
6704;7;4912;Pied crow
6705;7;446;Pheasant, ring-necked
6706;7;8507;Bald eagle
6707;7;1352;White-tailed jackrabbit
6708;7;1254;Red-headed woodpecker
6709;7;6370;Agouti
6710;7;6630;Eastern quoll
6711;7;6606;Lion, galapagos sea
6712;7;3682;Eastern grey kangaroo
6713;7;1332;Lion, steller sea
6714;7;956;Emerald green tree boa
6715;7;2277;Dik, kirk's dik
6716;7;6234;Egret, snowy
6717;7;278;Duck, blue
6718;7;8617;Long-necked turtle
6719;7;7983;Flamingo, roseat
6720;7;2011;Monkey, red howler
6721;7;2653;Cormorant, great
6722;7;1349;North American porcupine
6723;7;7692;Eagle, crowned
6724;7;4559;Kiskadee, great
6725;7;61;Pied cormorant
6726;7;6819;Southern ground hornbill
6727;7;6905;Great egret
6728;7;9992;Pied crow
6729;7;941;Cottonmouth
6730;7;4871;Striated heron
6731;7;6399;Siskin, yellow-rumped
6732;7;5831;Chital
6733;7;3282;Lory, rainbow
6734;7;4275;Brown lemur
6735;7;2309;Brush-tailed bettong
6736;7;6715;Mouse, four-striped grass
6737;7;9872;Galah
6738;7;4656;Crested bunting
6739;7;521;Gambel's quail
6740;7;8452;Crow, american
6741;7;7329;Gray langur
6742;7;79;Yellow-billed hornbill
6743;7;7696;White-mantled colobus
6744;7;7587;Weaver, red-billed buffalo
6745;7;5817;Mouse, four-striped grass
6746;7;9353;Gazelle, grant's
6747;7;421;Southern right whale
6748;7;2113;Boubou, southern
6749;7;3379;American racer
6750;7;3413;Rock dove
6751;7;7361;Wallaby, river
6752;7;2587;Flamingo, roseat
6753;7;8329;Small-clawed otter
6754;7;8474;Scarlet macaw
6755;7;2374;Columbian rainbow boa
6756;7;9904;Bee-eater, nubian
6757;7;2817;Radiated tortoise
6758;7;4121;Egyptian vulture
6759;7;2934;Rattlesnake, dusky
6760;7;6776;Kafue flats lechwe
6761;7;2751;Brocket, brown
6762;7;9152;Rhea, greater
6763;7;6545;Cape raven
6764;7;4871;Southern black-backed gull
6765;7;4946;Malabar squirrel
6766;7;8077;Ocelot
6767;7;2571;Dragon, western bearded
6768;7;9918;Blue catfish
6769;7;4269;Bird (unidentified)
6770;7;1220;Meerkat
6771;7;3989;Stork, yellow-billed
6772;7;376;Common waterbuck
6773;7;72;Squirrel, pine
6774;7;1528;Cockatoo, red-tailed
6775;7;3979;Pied avocet
6776;7;958;Eagle, white-bellied sea
6777;7;5104;Yellow-throated sandgrouse
6778;7;2515;Small-spotted genet
6779;7;571;Silver-backed fox
6780;7;1402;Bleeding heart monkey
6781;7;6366;White-winged tern
6782;7;2886;Greater blue-eared starling
6783;7;9373;Peacock, blue
6784;7;4468;Lizard, giant girdled
6785;7;8178;Bison, american
6786;7;4800;Silver-backed fox
6787;7;7391;Rose-ringed parakeet
6788;7;9044;Violet-crested turaco
6789;7;2358;Weaver, sociable
6790;7;4385;Snake, eastern indigo
6791;7;1701;Agile wallaby
6792;7;8593;Australian brush turkey
6793;7;9887;White-mantled colobus
6794;7;8282;Arctic tern
6795;7;5570;Alligator, american
6796;7;1453;Dama wallaby
6797;7;6504;African black crake
6798;7;846;Woodrat (unidentified)
6799;7;6137;Gecko, bent-toed
6800;7;9531;Sparrow, rufous-collared
6801;7;7352;Sloth bear
6802;7;9039;Owl, madagascar hawk
6803;7;9258;Common duiker
6804;7;8858;Sage grouse
6805;7;7385;Lion, australian sea
6806;7;2189;Gull, dusky
6807;7;8540;Red-knobbed coot
6808;7;4753;Rhinoceros, white
6809;7;1112;Oriental short-clawed otter
6810;7;2536;Armadillo, giant
6811;7;1007;Waterbuck, defassa
6812;7;9249;Black-tailed prairie dog
6813;7;8092;Amazon parrot (unidentified)
6814;7;5358;Bird, secretary
6815;7;102;Southern hairy-nosed wombat
6816;7;2807;Zorro, azara's
6817;7;4369;Fox, savanna
6818;7;4558;Raccoon dog
6819;7;2696;Tyrant flycatcher
6820;7;3820;Superb starling
6821;7;9951;Bee-eater, carmine
6822;7;1680;Pine siskin
6823;7;5325;Penguin, fairy
6824;7;1435;Crane, sandhill
6825;7;4336;Woodpecker, red-headed
6826;7;8437;Buffalo, asian water
6827;7;526;Jaeger, long-tailed
6828;7;1625;Civet, small-toothed palm
6829;7;3202;South African hedgehog
6830;7;2880;Glossy starling (unidentified)
6831;7;5475;Finch, common melba
6832;7;5997;Paradoxure
6833;7;8191;Water moccasin
6834;7;3470;Hartebeest, coke's
6835;7;4695;Skua, long-tailed
6836;7;2008;African ground squirrel (unidentified)
6837;7;3774;Laughing kookaburra
6838;7;4159;Boubou, southern
6839;7;3961;Gonolek, burchell's
6840;7;540;Great kiskadee
6841;7;2934;Squirrel, nelson ground
6842;7;439;Vervet monkey
6843;7;2184;Ringtail
6844;7;3722;Bear, sloth
6845;7;3284;Dove, ring
6846;7;5408;Porcupine, african
6847;7;7544;Grey lourie
6848;7;7196;Bear, polar
6849;7;3708;Salmon pink bird eater tarantula
6850;7;4952;Opossum, american virginia
6851;7;3986;Iguana, land
6852;7;9044;Tiger
6853;7;2970;Ornate rock dragon
6854;7;6745;Marshbird, brown and yellow
6855;7;877;Jaguar
6856;7;543;Nighthawk, common
6857;7;7834;Fox, crab-eating
6858;7;4074;Racer, blue
6859;7;7939;Wagtail, african pied
6860;7;7845;Lizard, mexican beaded
6861;7;8824;Robin, kalahari scrub
6862;7;1814;Caribou
6863;7;704;Western grey kangaroo
6864;7;4136;Snake (unidentified)
6865;7;4964;Jackal, black-backed
6866;7;771;Gaur
6867;7;6046;Rainbow lory
6868;7;468;Puma, south american
6869;7;7325;Eurasian badger
6870;7;1868;Arctic ground squirrel
6871;7;6896;Vervet monkey
6872;7;4162;Giant heron
6873;7;9566;Richardson's ground squirrel
6874;7;9489;Yellow-throated sandgrouse
6875;7;3288;American bighorn sheep
6876;7;9724;Devil, tasmanian
6877;7;5595;Stanley bustard
6878;7;7077;Gerbil (unidentified)
6879;7;7329;White-throated robin
6880;7;4679;Cape Barren goose
6881;7;304;Stork, greater adjutant
6882;7;2159;Dove, mourning collared
6883;7;3070;Monkey, red howler
6884;7;5463;Sugar glider
6885;7;3071;Shrew, mandras tree
6886;7;4354;Pocket gopher (unidentified)
6887;7;8366;Laughing dove
6888;7;4990;Giant anteater
6889;7;3882;Elephant, asian
6890;7;3146;Curlew, black
6891;7;9610;Bird, magnificent frigate
6892;7;9079;Antechinus, brown
6893;7;8503;Glossy starling (unidentified)
6894;7;4675;Huron
6895;7;3199;Magnificent frigate bird
6896;7;1556;Goliath heron
6897;7;4860;Waterbuck, defassa
6898;7;6254;Booby, masked
6899;7;1911;Prehensile-tailed porcupine
6900;7;1582;Common rhea
6901;7;8118;Zebra, common
6902;7;410;Black-crowned crane
6903;7;667;Striped dolphin
6904;7;1690;Hoffman's sloth
6905;7;671;Red-breasted cockatoo
6906;7;879;Beaver, north american
6907;7;2422;Blue racer
6908;7;611;Eastern dwarf mongoose
6909;7;8839;Northern elephant seal
6910;7;7122;Tinamou, elegant crested
6911;7;5136;Red-billed buffalo weaver
6912;7;5533;Lava gull
6913;7;4182;Possum, golden brush-tailed
6914;7;9791;African fish eagle
6915;7;9113;Duck, blue
6916;7;2264;Sandgrouse, yellow-throated
6917;7;6344;Western spotted skunk
6918;7;1694;Moccasin, water
6919;7;8734;Cat, toddy
6920;7;5417;Otter, cape clawless
6921;7;8817;Red-tailed phascogale
6922;7;3565;Jacana, african
6923;7;7871;Crane, wattled
6924;7;1346;Malachite kingfisher
6925;7;4706;King cormorant
6926;7;613;Dog, raccoon
6927;7;7449;Fringe-eared oryx
6928;7;8355;Mynah, indian
6929;7;6660;Little blue penguin
6930;7;3710;Black-eyed bulbul
6931;7;2438;Ring-tailed lemur
6932;7;2643;Japanese macaque
6933;7;1605;Snake, green vine
6934;7;5285;Cliffchat, mocking
6935;7;7732;Cougar
6936;7;9443;Springhare
6937;7;1665;Gulls (unidentified)
6938;7;582;Cat, african wild
6939;7;5700;Dragon, ornate rock
6940;7;8493;Rose-ringed parakeet
6941;7;9749;Sarus crane
6942;7;6793;Python, carpet
6943;7;5312;Gila monster
6944;7;2513;Skink, african
6945;7;6138;Red-capped cardinal
6946;7;8964;Chimpanzee
6947;7;9035;Ringtail cat
6948;7;8989;Rat, arboral spiny
6949;7;6376;Goose, spur-winged
6950;7;4760;Dolphin, bottle-nose
6951;7;7049;Ibis, puna
6952;7;5013;Groundhog
6953;7;2001;Red howler monkey
6954;7;2755;Ring-necked pheasant
6955;7;2094;Trumpeter swan
6956;7;8166;Crow, house
6957;7;4883;White-throated toucan
6958;7;1845;Shrew, mandras tree
6959;7;6345;Canadian tiger swallowtail butterfly
6960;7;4484;Cape white-eye
6961;7;5352;Blue racer
6962;7;7372;Cape cobra
6963;7;2524;Boa, cook's tree
6964;7;9810;Bush dog
6965;7;8625;Sungazer, yellow-brown
6966;7;3448;Shrike, crimson-breasted
6967;7;2030;Starfish, crown of thorns
6968;7;9679;Lorikeet, scaly-breasted
6969;7;2560;Screamer, crested
6970;7;4505;Robin, white-throated
6971;7;1038;Nubian bee-eater
6972;7;9756;Cockatoo, sulfur-crested
6973;7;5431;Golden jackal
6974;7;3860;Raccoon dog
6975;7;613;White-winged dove
6976;7;4870;Gull, lava
6977;7;2246;Wallaby, tammar
6978;7;8668;Kalahari scrub robin
6979;7;9210;Boa, emerald green tree
6980;7;1032;Hawk, galapagos
6981;7;6707;Grouse, greater sage
6982;7;5171;White-lipped peccary
6983;7;9688;Cobra (unidentified)
6984;7;2648;African lynx
6985;7;1739;Horned puffin
6986;7;4590;Bear, american black
6987;7;9982;Pintail, white-cheeked
6988;7;4129;Springhare
6989;7;7016;Asiatic jackal
6990;7;4902;Grebe, little
6991;7;3345;Black spider monkey
6992;7;432;Guerza
6993;7;1584;Duck, blue
6994;7;7662;Langur, gray
6995;7;1978;Wambenger, red-tailed
6996;7;2182;Eurasian beaver
6997;7;3813;Pelican, great white
6998;7;8027;Arctic tern
6999;7;2608;Blackbuck
7000;7;2795;Red-tailed hawk
7001;7;928;Pademelon, red-legged
7002;7;1162;Paddy heron (unidentified)
7003;7;8648;Agama lizard (unidentified)
7004;7;7276;Lynx, african
7005;7;1498;Teal, hottentot
7006;7;6237;Cougar
7007;7;3373;Wombat, common
7008;7;3655;Flamingo, chilean
7009;7;6882;Goose, spur-winged
7010;7;4789;Dragon, asian water
7011;7;2327;Sable antelope
7012;7;9978;Starling, red-shouldered glossy
7013;7;771;Dragon, komodo
7014;7;5906;Desert tortoise
7015;7;2499;Roller, lilac-breasted
7016;7;937;Chickadee, black-capped
7017;7;9163;Painted stork
7018;7;2703;Cockatoo, red-breasted
7019;7;1060;Egret, snowy
7020;7;3252;Long-billed cockatoo
7021;7;9917;Vulture, oriental white-backed
7022;7;8841;Kite, black
7023;7;7647;Dolphin, striped
7024;7;2692;Quoll, eastern
7025;7;2949;Bleu, red-cheeked cordon
7026;7;627;Chameleon (unidentified)
7027;7;9857;Blue duck
7028;7;3643;Lemur, sportive
7029;7;8081;Common waterbuck
7030;7;2331;Black-tailed tree creeper
7031;7;7279;Turkey, common
7032;7;2178;Grouse, greater sage
7033;7;9596;Grouse, greater sage
7034;7;6445;Gull, pacific
7035;7;4851;Pale-throated three-toed sloth
7036;7;8726;Red meerkat
7037;7;2026;Azara's zorro
7038;7;5324;Woodrat (unidentified)
7039;7;3546;Pelican, eastern white
7040;7;3028;Black kite
7041;7;6874;Common genet
7042;7;6261;African black crake
7043;7;9996;Ring-tailed gecko
7044;7;1233;Common dolphin
7045;7;2565;Pied avocet
7046;7;8946;Black kite
7047;7;9489;Jungle kangaroo
7048;7;452;Stork, yellow-billed
7049;7;6616;Blacksmith plover
7050;7;1747;Magpie, black-backed
7051;7;7650;Lemur, sportive
7052;7;7687;Macaw, scarlet
7053;7;4950;Turaco, violet-crested
7054;7;5505;Greater blue-eared starling
7055;7;6649;Burrowing owl
7056;7;2112;North American red fox
7057;7;4817;Southern brown bandicoot
7058;7;5243;Woodpecker, downy
7059;7;4385;White-throated monitor
7060;7;8684;Bear, american black
7061;7;6436;Monster, gila
7062;7;4397;Bonnet macaque
7063;7;8902;Pied kingfisher
7064;7;5807;Crab-eating fox
7065;7;9191;Gila monster
7066;7;2762;Stork, woolly-necked
7067;7;3992;Nuthatch, red-breasted
7068;7;2214;Monkey, black spider
7069;7;482;Lizard, desert spiny
7070;7;6499;Spoonbill, white
7071;7;8534;Ass, asiatic wild
7072;7;162;Roseat flamingo
7073;7;2848;Squirrel, uinta ground
7074;7;6066;Black-collared barbet
7075;7;9083;Hornbill, southern ground
7076;7;3625;Red meerkat
7077;7;7056;Yellow-billed stork
7078;7;734;Gull, lava
7079;7;3123;Phascogale, red-tailed
7080;7;3619;North American beaver
7081;7;304;Cape white-eye
7082;7;2879;Heron, green-backed
7083;7;3628;Red brocket
7084;7;2086;Four-horned antelope
7085;7;9497;Grey heron
7086;7;3339;Galapagos tortoise
7087;7;2715;Cape fox
7088;7;6198;Badger, american
7089;7;3723;Spurfowl, yellow-necked
7090;7;3803;Roadrunner, greater
7091;7;992;Glossy ibis
7092;7;4025;Blue-faced booby
7093;7;836;Ostrich
7094;7;1150;King vulture
7095;7;1969;American badger
7096;7;6742;Green vine snake
7097;7;4382;Dark-winged trumpeter
7098;7;2274;Desert kangaroo rat
7099;7;6875;African elephant
7100;7;8574;Eurasian hoopoe
7101;7;1839;Turtle, long-necked
7102;7;3981;Cormorant, large
7103;7;7045;Python, carpet
7104;7;3397;Elegant crested tinamou
7105;7;4594;Turtle, snake-necked
7106;7;5521;Cape wild cat
7107;7;7122;Green-backed heron
7108;7;5107;Antelope, roan
7109;7;623;Stork, yellow-billed
7110;7;9944;Coqui partridge
7111;7;6674;Cormorant, great
7112;7;2424;Squirrel, grey-footed
7113;7;1483;Monkey, vervet
7114;7;3566;Tortoise, radiated
7115;7;3535;Weaver, sociable
7116;7;8420;Brazilian tapir
7117;7;8089;Bear, grizzly
7118;7;9989;Blue-breasted cordon bleu
7119;7;1804;Pademelon, red-legged
7120;7;6422;Great white pelican
7121;7;3698;Rhea, gray
7122;7;5181;Lion, steller's sea
7123;7;5398;Lion, steller's sea
7124;7;6802;Badger, american
7125;7;73;Springbuck
7126;7;8972;Lemur, sportive
7127;7;2032;Lizard, mexican beaded
7128;7;9816;Brolga crane
7129;7;8279;Mynah, common
