idServicio;id;nombreSpa;capacidad;horario
9;6175;Bos taurus;171;COMPLETO
9;6176;Upupa epops;294;NOCTURNO
9;6177;Carduelis uropygialis;470;COMPLETO
9;6178;Pseudocheirus peregrinus;296;DIURNO
9;6179;Martes americana;454;NOCTURNO
9;6180;Meleagris gallopavo;275;DIURNO
9;6181;Irania gutteralis;370;DIURNO
9;6182;Axis axis;371;DIURNO
9;6183;Pelecans onocratalus;22;NOCTURNO
9;6184;Marmota caligata;404;DIURNO
9;6185;Francolinus coqui;250;NOCTURNO
9;6186;Nectarinia chalybea;96;COMPLETO
9;6187;Macropus parryi;75;NOCTURNO
9;6188;Pycnonotus barbatus;50;DIURNO
9;6189;Nasua nasua;352;COMPLETO
9;6190;Ceratotherium simum;235;COMPLETO
9;6191;Kobus vardonii vardoni;387;NOCTURNO
9;6192;Tayassu pecari;111;NOCTURNO
9;6193;unavailable;251;NOCTURNO
9;6194;Coluber constrictor foxii;97;NOCTURNO
9;6195;Callorhinus ursinus;242;NOCTURNO
9;6196;Aonyx capensis;434;DIURNO
9;6197;Columba palumbus;128;NOCTURNO
9;6198;Colobus guerza;373;NOCTURNO
9;6199;Snycerus caffer;90;DIURNO
9;6200;Propithecus verreauxi;399;DIURNO
9;6201;Ctenophorus ornatus;412;DIURNO
9;6202;Ploceus intermedius;19;DIURNO
9;6203;Theropithecus gelada;291;NOCTURNO
9;6204;Macropus rufus;404;DIURNO
9;6205;Mephitis mephitis;99;DIURNO
9;6206;Tyto novaehollandiae;33;COMPLETO
9;6207;Sciurus vulgaris;53;COMPLETO
9;6208;Deroptyus accipitrinus;25;DIURNO
9;6209;Felis concolor;121;NOCTURNO
9;6210;Thalasseus maximus;286;COMPLETO
9;6211;Dacelo novaeguineae;52;COMPLETO
9;6212;Fregata magnificans;127;COMPLETO
9;6213;Leptoptilus dubius;339;COMPLETO
9;6214;Corvus albicollis;354;COMPLETO
9;6215;Butorides striatus;444;DIURNO
9;6216;Dasyprocta leporina;165;NOCTURNO
9;6217;Aegypius tracheliotus;362;NOCTURNO
9;6218;Ninox superciliaris;340;COMPLETO
9;6219;Ornithorhynchus anatinus;115;DIURNO
9;6220;Dusicyon thous;75;COMPLETO
9;6221;Sarcorhamphus papa;430;NOCTURNO
9;6222;Irania gutteralis;215;NOCTURNO
9;6223;Corythornis cristata;41;COMPLETO
9;6224;Lamprotornis superbus;132;COMPLETO
9;6225;Vulpes cinereoargenteus;328;DIURNO
9;6226;Felis concolor;28;NOCTURNO
9;6227;Deroptyus accipitrinus;45;DIURNO
9;6228;Spheniscus mendiculus;296;DIURNO
9;6229;Eudyptula minor;405;COMPLETO
9;6230;Chlamydosaurus kingii;362;NOCTURNO
9;6231;Diomedea irrorata;441;DIURNO
9;6232;Echimys chrysurus;66;DIURNO
9;6233;Neotoma sp.;488;COMPLETO
9;6234;Alopex lagopus;448;NOCTURNO
9;6235;Eudyptula minor;26;DIURNO
9;6236;Ardea golieth;332;COMPLETO
9;6237;Falco mexicanus;206;NOCTURNO
9;6238;Eolophus roseicapillus;337;NOCTURNO
9;6239;Himantopus himantopus;95;NOCTURNO
9;6240;Libellula quadrimaculata;398;NOCTURNO
9;6241;Sagittarius serpentarius;333;NOCTURNO
9;6242;Rhea americana;1;NOCTURNO
9;6243;Zosterops pallidus;136;DIURNO
9;6244;Nucifraga columbiana;191;COMPLETO
9;6245;Threskionis aethiopicus;398;NOCTURNO
9;6246;Felis concolor;395;NOCTURNO
9;6247;Myiarchus tuberculifer;364;COMPLETO
9;6248;Phoenicopterus ruber;377;NOCTURNO
9;6249;Nyctanassa violacea;403;NOCTURNO
9;6250;Canis lupus lycaon;107;NOCTURNO
9;6251;Phasianus colchicus;423;DIURNO
9;6252;Pycnonotus nigricans;486;NOCTURNO
9;6253;Pseudocheirus peregrinus;301;NOCTURNO
9;6254;Iguana iguana;239;DIURNO
9;6255;Pavo cristatus;200;NOCTURNO
9;6256;Acridotheres tristis;131;COMPLETO
9;6257;Limnocorax flavirostra;124;DIURNO
9;6258;unavailable;98;COMPLETO
9;6259;Microcavia australis;131;COMPLETO
9;6260;Marmota flaviventris;360;DIURNO
9;6261;Trichosurus vulpecula;266;DIURNO
9;6262;Phoca vitulina;236;NOCTURNO
9;6263;Gazella thompsonii;448;DIURNO
9;6264;Macropus rufogriseus;498;COMPLETO
9;6265;Ursus maritimus;91;COMPLETO
9;6266;Tiliqua scincoides;329;COMPLETO
9;6267;Semnopithecus entellus;430;COMPLETO
9;6268;Chamaelo sp.;27;NOCTURNO
9;6269;Erethizon dorsatum;401;DIURNO
9;6270;Lama pacos;108;DIURNO
9;6271;Columba livia;6;COMPLETO
9;6272;Myotis lucifugus;452;DIURNO
9;6273;Columba palumbus;336;NOCTURNO
9;6274;Taxidea taxus;27;COMPLETO
9;6275;Tetracerus quadricornis;154;NOCTURNO
9;6276;Lutra canadensis;441;DIURNO
9;6277;Tamiasciurus hudsonicus;207;COMPLETO
9;6278;Pteronura brasiliensis;356;DIURNO
9;6279;Platalea leucordia;148;NOCTURNO
9;6280;Macropus fuliginosus;423;DIURNO
9;6281;Dipodomys deserti;166;NOCTURNO
9;6282;Terrapene carolina;316;DIURNO
9;6283;Hyaena hyaena;437;COMPLETO
9;6284;Casmerodius albus;238;COMPLETO
9;6285;Bubo sp.;93;COMPLETO
9;6286;Tyto novaehollandiae;446;NOCTURNO
9;6287;Bucephala clangula;331;COMPLETO
9;6288;Cervus canadensis;374;DIURNO
9;6289;Varanus komodensis;262;NOCTURNO
9;6290;Francolinus coqui;123;DIURNO
9;6291;Tiliqua scincoides;473;NOCTURNO
9;6292;Semnopithecus entellus;400;DIURNO
9;6293;Alopex lagopus;67;COMPLETO
9;6294;Aegypius occipitalis;271;COMPLETO
9;6295;Anser caerulescens;117;COMPLETO
9;6296;Microcebus murinus;358;NOCTURNO
9;6297;Felis concolor;466;DIURNO
9;6298;Naja haje;166;COMPLETO
9;6299;Phalacrocorax brasilianus;97;COMPLETO
9;6300;Corvus brachyrhynchos;316;DIURNO
9;6301;Ceratotherium simum;53;DIURNO
9;6302;Phalaropus lobatus;312;DIURNO
9;6303;Zalophus californicus;275;DIURNO
9;6304;unavailable;32;DIURNO
9;6305;Dipodomys deserti;322;DIURNO
9;6306;Ramphastos tucanus;307;DIURNO
9;6307;Podargus strigoides;66;DIURNO
9;6308;Plectopterus gambensis;125;NOCTURNO
9;6309;Canis lupus baileyi;338;NOCTURNO
9;6310;Sula nebouxii;432;NOCTURNO
9;6311;Macropus eugenii;415;NOCTURNO
9;6312;Callorhinus ursinus;419;COMPLETO
9;6313;Dasyurus maculatus;405;COMPLETO
9;6314;Libellula quadrimaculata;117;COMPLETO
9;6315;Buteo galapagoensis;315;COMPLETO
9;6316;Stenella coeruleoalba;33;COMPLETO
9;6317;Bettongia penicillata;226;COMPLETO
9;6318;Hymenolaimus malacorhynchus;40;COMPLETO
9;6319;Ephipplorhynchus senegalensis;158;NOCTURNO
9;6320;Larus novaehollandiae;354;DIURNO
9;6321;Haematopus ater;499;COMPLETO
9;6322;Varanus sp.;328;DIURNO
9;6323;Lorythaixoides concolor;349;NOCTURNO
9;6324;Corvus albicollis;210;DIURNO
9;6325;Leptoptilos crumeniferus;373;NOCTURNO
9;6326;Corvus albicollis;63;COMPLETO
9;6327;Trichosurus vulpecula;465;DIURNO
9;6328;Crax sp.;32;NOCTURNO
9;6329;Anhinga rufa;397;NOCTURNO
9;6330;Eolophus roseicapillus;226;DIURNO
9;6331;Microcebus murinus;34;DIURNO
9;6332;Axis axis;37;DIURNO
9;6333;Paraxerus cepapi;66;COMPLETO
9;6334;Bucorvus leadbeateri;138;COMPLETO
9;6335;Sus scrofa;97;COMPLETO
9;6336;Plegadis falcinellus;85;NOCTURNO
9;6337;Centrocercus urophasianus;129;DIURNO
9;6338;Ramphastos tucanus;165;DIURNO
9;6339;Chlamydosaurus kingii;53;NOCTURNO
9;6340;Geochelone elephantopus;272;DIURNO
9;6341;Laniarius ferrugineus;322;COMPLETO
9;6342;Antilope cervicapra;207;DIURNO
9;6343;Ploceus rubiginosus;133;COMPLETO
9;6344;Odocoileus hemionus;121;COMPLETO
9;6345;Macropus fuliginosus;97;DIURNO
9;6346;Agelaius phoeniceus;410;NOCTURNO
9;6347;Felis serval;7;NOCTURNO
9;6348;Loris tardigratus;269;NOCTURNO
9;6349;Rangifer tarandus;213;COMPLETO
9;6350;Petaurus norfolcensis;465;NOCTURNO
9;6351;Felis libyca;35;NOCTURNO
9;6352;Pitangus sulphuratus;46;COMPLETO
9;6353;Galictis vittata;287;COMPLETO
9;6354;Herpestes javanicus;99;COMPLETO
9;6355;Marmota flaviventris;102;DIURNO
9;6356;Bucorvus leadbeateri;493;COMPLETO
9;6357;Eremophila alpestris;237;DIURNO
9;6358;Psophia viridis;319;DIURNO
9;6359;Hystrix indica;449;NOCTURNO
9;6360;Macaca radiata;22;COMPLETO
9;6361;Chordeiles minor;110;COMPLETO
9;6362;Paroaria gularis;291;DIURNO
9;6363;Antechinus flavipes;451;NOCTURNO
9;6364;Gyps bengalensis;297;COMPLETO
9;6365;Cercatetus concinnus;112;DIURNO
9;6366;Zosterops pallidus;213;DIURNO
9;6367;Sarkidornis melanotos;491;DIURNO
9;6368;Felis wiedi or Leopardus weidi;221;DIURNO
9;6369;Nycticorax nycticorax;90;COMPLETO
9;6370;Canis latrans;27;COMPLETO
9;6371;Crotalus cerastes;202;NOCTURNO
9;6372;Choloepus hoffmani;23;DIURNO
9;6373;Myotis lucifugus;26;NOCTURNO
9;6374;Myiarchus tuberculifer;356;DIURNO
9;6375;Dendrohyrax brucel;232;DIURNO
9;6376;Felis silvestris lybica;80;DIURNO
9;6377;Hippotragus niger;17;NOCTURNO
9;6378;Megaderma spasma;7;NOCTURNO
9;6379;Bubo virginianus;288;COMPLETO
9;6380;Aonyx capensis;335;DIURNO
9;6381;Uraeginthus bengalus;130;COMPLETO
9;6382;Chauna torquata;340;COMPLETO
9;6383;Phalacrocorax carbo;178;COMPLETO
9;6384;Dendrohyrax brucel;55;NOCTURNO
9;6385;Motacilla aguimp;28;NOCTURNO
9;6386;Tiliqua scincoides;498;COMPLETO
9;6387;Phalaropus fulicarius;262;DIURNO
9;6388;Cervus canadensis;222;DIURNO
9;6389;Erinaceus frontalis;291;NOCTURNO
9;6390;Aquila chrysaetos;264;COMPLETO
9;6391;Eurocephalus anguitimens;153;DIURNO
9;6392;Bucephala clangula;402;DIURNO
9;6393;Vulpes chama;334;DIURNO
9;6394;Paraxerus cepapi;459;COMPLETO
9;6395;Chamaelo sp.;417;DIURNO
9;6396;Zonotrichia capensis;362;NOCTURNO
9;6397;Lophoaetus occipitalis;131;COMPLETO
9;6398;Lepus arcticus;500;NOCTURNO
9;6399;Merops bullockoides;26;NOCTURNO
9;6400;Zosterops pallidus;97;COMPLETO
9;6401;Neophoca cinerea;278;DIURNO
9;6402;Mycteria ibis;168;NOCTURNO
9;6403;Stercorarius longicausus;277;DIURNO
9;6404;Cebus apella;119;DIURNO
9;6405;Gymnorhina tibicen;297;NOCTURNO
9;6406;Anhinga rufa;9;COMPLETO
9;6407;Ursus maritimus;69;COMPLETO
9;6408;Trachyphonus vaillantii;242;DIURNO
9;6409;Varanus sp.;443;COMPLETO
9;6410;Eumetopias jubatus;259;NOCTURNO
9;6411;Odocoileus hemionus;95;NOCTURNO
9;6412;Nannopterum harrisi;169;COMPLETO
9;6413;Propithecus verreauxi;404;COMPLETO
9;6414;Macropus agilis;187;NOCTURNO
9;6415;Cabassous sp.;320;NOCTURNO
9;6416;Psophia viridis;83;NOCTURNO
9;6417;Equus burchelli;278;COMPLETO
9;6418;Marmota caligata;432;DIURNO
9;6419;Lama glama;374;DIURNO
9;6420;Dasypus septemcincus;213;DIURNO
9;6421;Felis silvestris lybica;370;COMPLETO
9;6422;Eunectes sp.;81;COMPLETO
9;6423;Cebus apella;418;NOCTURNO
9;6424;Estrilda erythronotos;162;DIURNO
9;6425;Falco mexicanus;36;NOCTURNO
9;6426;Junonia genoveua;407;DIURNO
9;6427;Microcebus murinus;403;NOCTURNO
9;6428;Mungos mungo;244;COMPLETO
9;6429;unavailable;378;DIURNO
9;6430;Buteo galapagoensis;92;DIURNO
9;6431;Madoqua kirkii;360;COMPLETO
9;6432;Phacochoerus aethiopus;119;DIURNO
9;6433;Xerus sp.;275;COMPLETO
9;6434;Hymenolaimus malacorhynchus;161;DIURNO
9;6435;Zenaida asiatica;19;DIURNO
9;6436;Capreolus capreolus;459;NOCTURNO
9;6437;Larus dominicanus;338;DIURNO
9;6438;Snycerus caffer;92;NOCTURNO
9;6439;Merops nubicus;235;COMPLETO
9;6440;Morelia spilotes variegata;460;COMPLETO
9;6441;Aegypius occipitalis;44;NOCTURNO
9;6442;Estrilda erythronotos;278;NOCTURNO
9;6443;Phalacrocorax brasilianus;99;COMPLETO
9;6444;Streptopelia decipiens;331;DIURNO
9;6445;Recurvirostra avosetta;298;NOCTURNO
9;6446;Paraxerus cepapi;318;COMPLETO
9;6447;Erethizon dorsatum;415;COMPLETO
9;6448;Crotalus cerastes;350;DIURNO
9;6449;Eolophus roseicapillus;452;NOCTURNO
9;6450;Capreolus capreolus;252;DIURNO
9;6451;Lasiorhinus latifrons;175;NOCTURNO
9;6452;Varanus salvator;19;NOCTURNO
9;6453;Dusicyon thous;321;DIURNO
9;6454;Semnopithecus entellus;184;DIURNO
9;6455;Mycteria ibis;3;DIURNO
9;6456;Libellula quadrimaculata;329;DIURNO
9;6457;Alectura lathami;53;COMPLETO
9;6458;Felis concolor;239;DIURNO
9;6459;Mazama gouazoubira;191;NOCTURNO
9;6460;Phoca vitulina;48;NOCTURNO
9;6461;Panthera pardus;19;DIURNO
9;6462;Macropus parryi;352;COMPLETO
9;6463;Castor fiber;268;DIURNO
9;6464;Ephippiorhynchus mycteria;10;DIURNO
9;6465;Oreotragus oreotragus;217;COMPLETO
9;6466;Antilope cervicapra;51;DIURNO
9;6467;Phaethon aethereus;169;DIURNO
9;6468;Merops nubicus;53;NOCTURNO
9;6469;Coluber constrictor;196;NOCTURNO
9;6470;Canis mesomelas;154;COMPLETO
9;6471;Zosterops pallidus;128;NOCTURNO
9;6472;Chlidonias leucopterus;104;NOCTURNO
9;6473;Terrapene carolina;237;NOCTURNO
9;6474;Tachybaptus ruficollis;181;NOCTURNO
9;6475;Neophoca cinerea;399;NOCTURNO
9;6476;Chloephaga melanoptera;174;COMPLETO
9;6477;Mirounga leonina;167;DIURNO
9;6478;Chlamydosaurus kingii;370;COMPLETO
9;6479;Propithecus verreauxi;463;COMPLETO
9;6480;Paroaria gularis;252;DIURNO
9;6481;Trachyphonus vaillantii;335;DIURNO
9;6482;Cracticus nigroagularis;347;DIURNO
9;6483;Phascogale calura;380;DIURNO
9;6484;Haliaeetus leucoryphus;268;DIURNO
9;6485;Petaurus norfolcensis;28;DIURNO
9;6486;Mazama americana;387;NOCTURNO
9;6487;Sauromalus obesus;394;NOCTURNO
9;6488;Papilio canadensis;302;NOCTURNO
9;6489;Hymenolaimus malacorhynchus;492;COMPLETO
9;6490;Lycaon pictus;448;DIURNO
9;6491;Ciconia ciconia;164;COMPLETO
9;6492;Sylvicapra grimma;28;DIURNO
9;6493;Pteronura brasiliensis;324;NOCTURNO
9;6494;Graspus graspus;205;NOCTURNO
9;6495;Pycnonotus barbatus;246;NOCTURNO
9;6496;Speotyte cuniculata;337;DIURNO
9;6497;Felis silvestris lybica;324;NOCTURNO
9;6498;Notechis semmiannulatus;404;NOCTURNO
9;6499;Cracticus nigroagularis;105;DIURNO
9;6500;Giraffe camelopardalis;163;DIURNO
9;6501;Creagrus furcatus;131;DIURNO
9;6502;Phoenicopterus ruber;79;DIURNO
9;6503;Phoca vitulina;52;DIURNO
9;6504;Speotyte cuniculata;398;DIURNO
9;6505;unavailable;369;DIURNO
9;6506;Castor canadensis;324;COMPLETO
9;6507;Damaliscus dorcas;237;NOCTURNO
9;6508;Corallus hortulanus cooki;478;DIURNO
9;6509;Lasiodora parahybana;14;COMPLETO
9;6510;Zosterops pallidus;499;NOCTURNO
9;6511;Myrmecobius fasciatus;207;DIURNO
9;6512;Epicrates cenchria maurus;60;COMPLETO
9;6513;Heloderma horridum;116;DIURNO
9;6514;Felis concolor;14;NOCTURNO
9;6515;Ictalurus furcatus;80;DIURNO
9;6516;Alopex lagopus;412;COMPLETO
9;6517;Crotalus cerastes;280;DIURNO
9;6518;Lama glama;273;NOCTURNO
9;6519;Cebus albifrons;146;NOCTURNO
9;6520;Crotalus adamanteus;418;DIURNO
9;6521;Oxybelis fulgidus;158;DIURNO
9;6522;Gazella granti;381;COMPLETO
9;6523;Dasypus septemcincus;381;COMPLETO
9;6524;Ratufa indica;348;NOCTURNO
9;6525;Axis axis;207;NOCTURNO
9;6526;Hystrix cristata;146;COMPLETO
9;6527;Lepilemur rufescens;476;DIURNO
9;6528;Cracticus nigroagularis;463;DIURNO
9;6529;Balearica pavonina;76;NOCTURNO
9;6530;Ciconia episcopus;167;COMPLETO
9;6531;Parus atricapillus;300;NOCTURNO
9;6532;Spermophilus lateralis;173;NOCTURNO
9;6533;Macaca mulatta;36;DIURNO
9;6534;Rhabdomys pumilio;281;COMPLETO
9;6535;Geochelone elephantopus;398;NOCTURNO
9;6536;Struthio camelus;102;NOCTURNO
9;6537;Larus sp.;240;COMPLETO
9;6538;Pelecans onocratalus;263;COMPLETO
9;6539;Tiliqua scincoides;169;COMPLETO
9;6540;Erinaceus frontalis;50;COMPLETO
9;6541;Anas bahamensis;66;COMPLETO
9;6542;Sarcorhamphus papa;189;COMPLETO
9;6543;Tockus erythrorhyncus;269;NOCTURNO
9;6544;Phalacrocorax niger;486;DIURNO
9;6545;Phalaropus fulicarius;434;DIURNO
9;6546;Francolinus coqui;87;COMPLETO
9;6547;Oxybelis fulgidus;253;NOCTURNO
9;6548;Egretta thula;422;COMPLETO
9;6549;Cacatua tenuirostris;256;DIURNO
9;6550;Leipoa ocellata;299;COMPLETO
9;6551;Anthropoides paradisea;278;NOCTURNO
9;6552;Ammospermophilus nelsoni;335;DIURNO
9;6553;Carduelis uropygialis;446;COMPLETO
9;6554;Larus fuliginosus;62;COMPLETO
9;6555;Nectarinia chalybea;202;DIURNO
9;6556;Marmota flaviventris;362;NOCTURNO
9;6557;Meleagris gallopavo;331;NOCTURNO
9;6558;Spermophilus tridecemlineatus;357;DIURNO
9;6559;Stenella coeruleoalba;110;DIURNO
9;6560;Stenella coeruleoalba;339;COMPLETO
9;6561;Alouatta seniculus;202;DIURNO
9;6562;Limosa haemastica;158;NOCTURNO
9;6563;Isoodon obesulus;251;COMPLETO
9;6564;Tachyglossus aculeatus;208;DIURNO
9;6565;Epicrates cenchria maurus;398;NOCTURNO
9;6566;Eudyptula minor;43;NOCTURNO
9;6567;Chlamydosaurus kingii;421;NOCTURNO
9;6568;Felis libyca;107;DIURNO
9;6569;Cervus elaphus;302;NOCTURNO
9;6570;Pseudocheirus peregrinus;485;COMPLETO
9;6571;Oreamnos americanus;59;COMPLETO
9;6572;Bettongia penicillata;39;NOCTURNO
9;6573;Aegypius tracheliotus;374;COMPLETO
9;6574;Dicrostonyx groenlandicus;345;NOCTURNO
9;6575;Egretta thula;189;COMPLETO
9;6576;Morelia spilotes variegata;84;COMPLETO
9;6577;Francolinus swainsonii;2;COMPLETO
9;6578;Gymnorhina tibicen;193;DIURNO
9;6579;Suricata suricatta;431;NOCTURNO
9;6580;Bubalus arnee;155;DIURNO
9;6581;Macaca nemestrina;284;NOCTURNO
9;6582;Scolopax minor;304;DIURNO
9;6583;Chordeiles minor;104;DIURNO
9;6584;Capreolus capreolus;196;COMPLETO
9;6585;Spermophilus richardsonii;295;NOCTURNO
9;6586;Equus hemionus;294;COMPLETO
9;6587;Buteo jamaicensis;34;DIURNO
9;6588;Madoqua kirkii;88;DIURNO
9;6589;Amazona sp.;269;NOCTURNO
9;6590;Lamprotornis nitens;489;NOCTURNO
9;6591;Nucifraga columbiana;431;COMPLETO
9;6592;Phalaropus fulicarius;315;NOCTURNO
9;6593;Ciconia ciconia;486;DIURNO
9;6594;Nyctea scandiaca;421;COMPLETO
9;6595;Dolichitus patagonum;298;COMPLETO
9;6596;unavailable;8;DIURNO
9;6597;Felis pardalis;382;COMPLETO
9;6598;Ceryle rudis;253;DIURNO
9;6599;Corvus albicollis;46;NOCTURNO
9;6600;Lepus townsendii;146;COMPLETO
9;6601;Mazama gouazoubira;389;COMPLETO
9;6602;Macaca mulatta;135;COMPLETO
9;6603;Anas punctata;331;DIURNO
9;6604;Varanus albigularis;441;DIURNO
9;6605;Proteles cristatus;383;DIURNO
9;6606;Bison bison;417;COMPLETO
9;6607;Deroptyus accipitrinus;356;COMPLETO
9;6608;Turtur chalcospilos;105;DIURNO
9;6609;Francolinus swainsonii;230;DIURNO
9;6610;Raphicerus campestris;236;COMPLETO
9;6611;Varanus salvator;370;COMPLETO
9;6612;Ourebia ourebi;429;COMPLETO
9;6613;Xerus sp.;416;DIURNO
9;6614;Neophoca cinerea;206;DIURNO
9;6615;Anas bahamensis;110;DIURNO
9;6616;Semnopithecus entellus;69;NOCTURNO
9;6617;Helogale undulata;112;NOCTURNO
9;6618;Spheniscus magellanicus;164;DIURNO
9;6619;Coluber constrictor foxii;9;COMPLETO
9;6620;Tiliqua scincoides;133;NOCTURNO
9;6621;Zenaida galapagoensis;177;COMPLETO
9;6622;Ciconia episcopus;208;DIURNO
9;6623;Antidorcas marsupialis;489;DIURNO
9;6624;Tachyglossus aculeatus;303;DIURNO
9;6625;Crotalus cerastes;499;DIURNO
9;6626;Felis chaus;492;NOCTURNO
9;6627;Oxybelis fulgidus;126;NOCTURNO
9;6628;Canis mesomelas;162;NOCTURNO
9;6629;Petaurus norfolcensis;303;DIURNO
9;6630;Mycteria ibis;117;COMPLETO
9;6631;Oncorhynchus nerka;186;NOCTURNO
9;6632;Streptopelia senegalensis;114;NOCTURNO
9;6633;Equus burchelli;49;COMPLETO
9;6634;Spermophilus parryii;3;DIURNO
9;6635;Neophron percnopterus;5;DIURNO
9;6636;Ictalurus furcatus;349;DIURNO
9;6637;Acrobates pygmaeus;496;COMPLETO
9;6638;Tamiasciurus hudsonicus;471;COMPLETO
9;6639;Smithopsis crassicaudata;330;DIURNO
9;6640;Nasua nasua;326;NOCTURNO
9;6641;Francolinus leucoscepus;151;COMPLETO
9;6642;Lutra canadensis;437;NOCTURNO
9;6643;Chlidonias leucopterus;404;DIURNO
9;6644;Dolichitus patagonum;368;DIURNO
9;6645;Stercorarius longicausus;479;DIURNO
9;6646;unavailable;106;COMPLETO
9;6647;Microcavia australis;8;DIURNO
9;6648;Ciconia ciconia;479;NOCTURNO
9;6649;Myrmecobius fasciatus;55;DIURNO
9;6650;Naja nivea;413;COMPLETO
9;6651;Sarkidornis melanotos;185;DIURNO
9;6652;Mycteria ibis;340;NOCTURNO
9;6653;Melursus ursinus;414;COMPLETO
9;6654;Columba livia;270;COMPLETO
9;6655;Caiman crocodilus;196;DIURNO
9;6656;Canis lupus;123;COMPLETO
9;6657;Psittacula krameri;159;DIURNO
9;6658;Psittacula krameri;342;NOCTURNO
9;6659;Semnopithecus entellus;57;NOCTURNO
9;6660;Morelia spilotes variegata;77;COMPLETO
9;6661;Phalacrocorax carbo;122;DIURNO
9;6662;Papio cynocephalus;272;DIURNO
9;6663;Plegadis ridgwayi;182;NOCTURNO
9;6664;Taxidea taxus;205;NOCTURNO
9;6665;Plegadis ridgwayi;312;DIURNO
9;6666;Pavo cristatus;171;NOCTURNO
9;6667;Alopex lagopus;464;DIURNO
9;6668;Tringa glareola;256;DIURNO
9;6669;Priodontes maximus;129;COMPLETO
9;6670;Felis chaus;103;COMPLETO
9;6671;Priodontes maximus;240;COMPLETO
9;6672;Dromaeus novaehollandiae;28;COMPLETO
9;6673;Vombatus ursinus;311;DIURNO
9;6674;Bos taurus;253;NOCTURNO
9;6675;Anas bahamensis;292;COMPLETO
9;6676;Milvago chimachima;379;COMPLETO
9;6677;Mabuya spilogaster;94;COMPLETO
9;6678;Platalea leucordia;119;NOCTURNO
9;6679;Mycteria ibis;381;NOCTURNO
9;6680;Laniarius ferrugineus;380;NOCTURNO
9;6681;Acrantophis madagascariensis;498;NOCTURNO
9;6682;Acridotheres tristis;440;NOCTURNO
9;6683;Numida meleagris;354;NOCTURNO
9;6684;Herpestes javanicus;341;NOCTURNO
9;6685;Vanellus chilensis;313;COMPLETO
9;6686;Cercopithecus aethiops;49;DIURNO
9;6687;Boa constrictor mexicana;383;COMPLETO
9;6688;Streptopelia senegalensis;141;NOCTURNO
9;6689;Mazama gouazoubira;419;DIURNO
9;6690;Nasua nasua;204;COMPLETO
9;6691;Geochelone elephantopus;334;COMPLETO
9;6692;Macropus rufogriseus;238;COMPLETO
9;6693;Semnopithecus entellus;423;COMPLETO
9;6694;Corvus brachyrhynchos;316;DIURNO
9;6695;Bucephala clangula;490;DIURNO
9;6696;Galictis vittata;162;COMPLETO
9;6697;Theropithecus gelada;472;COMPLETO
9;6698;Tayassu tajacu;476;DIURNO
9;6699;Halcyon smyrnesis;256;NOCTURNO
9;6700;Anthropoides paradisea;169;DIURNO
9;6701;Petaurus breviceps;145;NOCTURNO
9;6702;Galago crassicaudataus;145;DIURNO
9;6703;Phalaropus fulicarius;250;COMPLETO
9;6704;Laniarius ferrugineus;210;NOCTURNO
9;6705;Ctenophorus ornatus;186;COMPLETO
9;6706;Agkistrodon piscivorus;36;DIURNO
9;6707;Snycerus caffer;99;NOCTURNO
9;6708;Bubalus arnee;444;COMPLETO
9;6709;Coluber constrictor;439;COMPLETO
9;6710;Graspus graspus;232;COMPLETO
9;6711;Semnopithecus entellus;26;NOCTURNO
9;6712;unavailable;226;NOCTURNO
9;6713;Buteo regalis;479;NOCTURNO
9;6714;Canis dingo;449;NOCTURNO
9;6715;Fratercula corniculata;65;NOCTURNO
9;6716;Macropus robustus;232;NOCTURNO
9;6717;Phalacrocorax carbo;58;NOCTURNO
9;6718;Odocoileus hemionus;379;NOCTURNO
9;6719;Eudromia elegans;432;COMPLETO
9;6720;Bradypus tridactylus;252;NOCTURNO
9;6721;Macropus robustus;417;COMPLETO
9;6722;Lutra canadensis;458;DIURNO
9;6723;Cacatua tenuirostris;147;COMPLETO
9;6724;Merops bullockoides;2;NOCTURNO
9;6725;Arctogalidia trivirgata;54;COMPLETO
9;6726;Funambulus pennati;241;DIURNO
9;6727;Carduelis pinus;141;DIURNO
9;6728;Lycosa godeffroyi;394;NOCTURNO
9;6729;Ephippiorhynchus mycteria;252;NOCTURNO
9;6730;Antechinus flavipes;81;DIURNO
9;6731;Aegypius tracheliotus;31;NOCTURNO
9;6732;Ctenophorus ornatus;472;COMPLETO
9;6733;Lamprotornis nitens;121;NOCTURNO
9;6734;Papio cynocephalus;206;DIURNO
9;6735;Macropus eugenii;263;COMPLETO
9;6736;Gazella thompsonii;319;DIURNO
9;6737;Ammospermophilus nelsoni;49;DIURNO
9;6738;Mazama americana;362;NOCTURNO
9;6739;Passer domesticus;242;NOCTURNO
9;6740;Nyctereutes procyonoides;70;NOCTURNO
9;6741;Callipepla gambelii;477;NOCTURNO
9;6742;Chauna torquata;236;COMPLETO
9;6743;Fratercula corniculata;414;DIURNO
9;6744;Dicrurus adsimilis;137;DIURNO
9;6745;Bettongia penicillata;336;DIURNO
9;6746;Funambulus pennati;304;COMPLETO
9;6747;Sarcophilus harrisii;301;DIURNO
9;6748;Axis axis;200;NOCTURNO
9;6749;Passer domesticus;381;NOCTURNO
9;6750;Ratufa indica;232;NOCTURNO
9;6751;Sylvilagus floridanus;329;COMPLETO
9;6752;Phalacrocorax niger;397;COMPLETO
9;6753;Theropithecus gelada;16;DIURNO
