idServicio;id;nombreSupermercado;horario
10;6706;Diversified Commercial Services;NOCTURNO
10;6707;Major Banks;COMPLETO
10;6708;Electric Utilities: Central;NOCTURNO
10;6709;n/a;COMPLETO
10;6710;Business Services;NOCTURNO
10;6711;Power Generation;DIURNO
10;6712;n/a;NOCTURNO
10;6713;Major Banks;COMPLETO
10;6714;Marine Transportation;COMPLETO
10;6715;Air Freight/Delivery Services;DIURNO
10;6716;Computer Software: Prepackaged Software;DIURNO
10;6717;Major Pharmaceuticals;NOCTURNO
10;6718;Auto Parts:O.E.M.;DIURNO
10;6719;Real Estate Investment Trusts;DIURNO
10;6720;Major Pharmaceuticals;COMPLETO
10;6721;Business Services;COMPLETO
10;6722;Industrial Machinery/Components;COMPLETO
10;6723;n/a;DIURNO
10;6724;Oilfield Services/Equipment;DIURNO
10;6725;n/a;DIURNO
10;6726;Shoe Manufacturing;NOCTURNO
10;6727;Major Banks;COMPLETO
10;6728;Computer Software: Prepackaged Software;DIURNO
10;6729;Marine Transportation;NOCTURNO
10;6730;Package Goods/Cosmetics;DIURNO
10;6731;Homebuilding;NOCTURNO
10;6732;Major Pharmaceuticals;DIURNO
10;6733;Savings Institutions;COMPLETO
10;6734;n/a;COMPLETO
10;6735;Oil - Gas Production;COMPLETO
10;6736;Major Banks;NOCTURNO
10;6737;EDP Services;COMPLETO
10;6738;Marine Transportation;COMPLETO
10;6739;n/a;COMPLETO
10;6740;Apparel;DIURNO
10;6741;Accident -Health Insurance;COMPLETO
10;6742;Packaged Foods;DIURNO
10;6743;Semiconductors;COMPLETO
10;6744;n/a;DIURNO
10;6745;Biotechnology: Laboratory Analytical Instruments;COMPLETO
10;6746;Commercial Banks;DIURNO
10;6747;n/a;NOCTURNO
10;6748;Real Estate;DIURNO
10;6749;Computer Software: Prepackaged Software;DIURNO
10;6750;n/a;COMPLETO
10;6751;Real Estate;DIURNO
10;6752;Diversified Commercial Services;DIURNO
10;6753;Biotechnology: Laboratory Analytical Instruments;COMPLETO
10;6754;Natural Gas Distribution;COMPLETO
10;6755;n/a;DIURNO
10;6756;Biotechnology: Commercial Physical - Biological Resarch;COMPLETO
10;6757;Professional Services;NOCTURNO
10;6758;Air Freight/Delivery Services;COMPLETO
10;6759;n/a;COMPLETO
10;6760;Natural Gas Distribution;COMPLETO
10;6761;Medical/Nursing Services;COMPLETO
10;6762;Major Banks;NOCTURNO
10;6763;Real Estate;COMPLETO
10;6764;Property-Casualty Insurers;NOCTURNO
10;6765;EDP Services;DIURNO
10;6766;EDP Services;COMPLETO
10;6767;Environmental Services;DIURNO
10;6768;Business Services;NOCTURNO
10;6769;Industrial Specialties;DIURNO
10;6770;Metal Fabrications;NOCTURNO
10;6771;Movies/Entertainment;NOCTURNO
10;6772;Savings Institutions;NOCTURNO
10;6773;Major Pharmaceuticals;COMPLETO
10;6774;Major Pharmaceuticals;DIURNO
10;6775;Biotechnology: Electromedical - Electrotherapeutic Apparatus;NOCTURNO
10;6776;Department/Specialty Retail Stores;DIURNO
10;6777;Packaged Foods;DIURNO
10;6778;Precious Metals;COMPLETO
10;6779;Business Services;COMPLETO
10;6780;Semiconductors;NOCTURNO
10;6781;n/a;NOCTURNO
10;6782;EDP Services;DIURNO
10;6783;Investment Managers;NOCTURNO
10;6784;Finance: Consumer Services;DIURNO
10;6785;n/a;NOCTURNO
10;6786;Major Banks;COMPLETO
10;6787;Oil - Gas Production;COMPLETO
10;6788;n/a;COMPLETO
10;6789;Air Freight/Delivery Services;COMPLETO
10;6790;n/a;NOCTURNO
10;6791;Other Specialty Stores;COMPLETO
10;6792;n/a;DIURNO
10;6793;Investment Managers;DIURNO
10;6794;RETAIL: Building Materials;DIURNO
10;6795;Electric Utilities: Central;COMPLETO
10;6796;Industrial Machinery/Components;NOCTURNO
10;6797;Business Services;COMPLETO
10;6798;Package Goods/Cosmetics;COMPLETO
10;6799;Real Estate Investment Trusts;COMPLETO
10;6800;Biotechnology: Biological Products (No Diagnostic Substances);DIURNO
10;6801;Steel/Iron Ore;NOCTURNO
10;6802;Major Pharmaceuticals;NOCTURNO
10;6803;Recreational Products/Toys;COMPLETO
10;6804;Biotechnology: Biological Products (No Diagnostic Substances);DIURNO
10;6805;n/a;DIURNO
10;6806;EDP Services;NOCTURNO
10;6807;Business Services;NOCTURNO
10;6808;n/a;NOCTURNO
10;6809;Real Estate Investment Trusts;COMPLETO
10;6810;Packaged Foods;COMPLETO
10;6811;Major Pharmaceuticals;COMPLETO
10;6812;n/a;NOCTURNO
10;6813;Radio And Television Broadcasting And Communications Equipment;NOCTURNO
10;6814;Television Services;NOCTURNO
10;6815;Business Services;NOCTURNO
10;6816;n/a;DIURNO
10;6817;Multi-Sector Companies;DIURNO
10;6818;Professional Services;COMPLETO
10;6819;Natural Gas Distribution;DIURNO
10;6820;n/a;DIURNO
10;6821;Electrical Products;COMPLETO
10;6822;Semiconductors;NOCTURNO
10;6823;Major Chemicals;DIURNO
10;6824;Marine Transportation;DIURNO
10;6825;Semiconductors;DIURNO
10;6826;n/a;COMPLETO
10;6827;Business Services;DIURNO
10;6828;Services-Misc. Amusement - Recreation;NOCTURNO
10;6829;n/a;COMPLETO
10;6830;Oilfield Services/Equipment;DIURNO
10;6831;Hospital/Nursing Management;COMPLETO
10;6832;Hospital/Nursing Management;COMPLETO
10;6833;EDP Services;NOCTURNO
10;6834;Life Insurance;DIURNO
10;6835;Advertising;NOCTURNO
10;6836;Real Estate Investment Trusts;DIURNO
10;6837;Property-Casualty Insurers;DIURNO
10;6838;Biotechnology: Biological Products (No Diagnostic Substances);DIURNO
10;6839;Semiconductors;DIURNO
10;6840;Major Pharmaceuticals;COMPLETO
10;6841;Precious Metals;COMPLETO
10;6842;Banks;COMPLETO
10;6843;Auto Manufacturing;NOCTURNO
10;6844;n/a;DIURNO
10;6845;n/a;NOCTURNO
10;6846;n/a;COMPLETO
10;6847;n/a;DIURNO
10;6848;n/a;DIURNO
10;6849;Major Pharmaceuticals;DIURNO
10;6850;Steel/Iron Ore;DIURNO
10;6851;EDP Services;COMPLETO
10;6852;n/a;NOCTURNO
10;6853;Hospital/Nursing Management;NOCTURNO
10;6854;Electrical Products;DIURNO
10;6855;Major Pharmaceuticals;DIURNO
10;6856;Military/Government/Technical;DIURNO
10;6857;Specialty Chemicals;NOCTURNO
10;6858;Medical Specialities;COMPLETO
10;6859;n/a;DIURNO
10;6860;Real Estate Investment Trusts;COMPLETO
10;6861;Building Products;NOCTURNO
10;6862;Medical Specialities;DIURNO
10;6863;Water Supply;NOCTURNO
10;6864;Biotechnology: Biological Products (No Diagnostic Substances);COMPLETO
10;6865;Life Insurance;DIURNO
10;6866;Military/Government/Technical;NOCTURNO
10;6867;Marine Transportation;DIURNO
10;6868;Aerospace;DIURNO
10;6869;Other Specialty Stores;COMPLETO
10;6870;Major Banks;DIURNO
10;6871;Other Consumer Services;COMPLETO
10;6872;Major Banks;COMPLETO
10;6873;Oil - Gas Production;DIURNO
10;6874;Paints/Coatings;COMPLETO
10;6875;Investment Bankers/Brokers/Service;NOCTURNO
10;6876;Oil - Gas Production;DIURNO
10;6877;Home Furnishings;NOCTURNO
10;6878;n/a;COMPLETO
10;6879;Business Services;DIURNO
10;6880;Other Consumer Services;DIURNO
10;6881;n/a;COMPLETO
10;6882;Fluid Controls;COMPLETO
10;6883;Medical/Dental Instruments;NOCTURNO
10;6884;n/a;NOCTURNO
10;6885;Major Banks;COMPLETO
10;6886;Integrated oil Companies;COMPLETO
10;6887;Packaged Foods;COMPLETO
10;6888;Services-Misc. Amusement - Recreation;COMPLETO
10;6889;n/a;NOCTURNO
10;6890;Medical Specialities;COMPLETO
10;6891;Apparel;COMPLETO
10;6892;n/a;COMPLETO
10;6893;Medical/Dental Instruments;DIURNO
10;6894;Semiconductors;NOCTURNO
10;6895;Telecommunications Equipment;NOCTURNO
10;6896;Computer Software: Prepackaged Software;NOCTURNO
10;6897;Business Services;DIURNO
10;6898;n/a;DIURNO
10;6899;Computer Software: Prepackaged Software;NOCTURNO
10;6900;Medical/Dental Instruments;COMPLETO
10;6901;Apparel;DIURNO
10;6902;Biotechnology: Electromedical - Electrotherapeutic Apparatus;DIURNO
10;6903;Marine Transportation;DIURNO
10;6904;n/a;COMPLETO
10;6905;Business Services;COMPLETO
10;6906;Trucking Freight/Courier Services;NOCTURNO
10;6907;Textiles;DIURNO
10;6908;Major Chemicals;NOCTURNO
10;6909;Major Banks;COMPLETO
10;6910;RETAIL: Building Materials;DIURNO
10;6911;Television Services;COMPLETO
10;6912;Biotechnology: Biological Products (No Diagnostic Substances);COMPLETO
10;6913;Oil Refining/Marketing;COMPLETO
10;6914;Major Pharmaceuticals;DIURNO
10;6915;Industrial Machinery/Components;NOCTURNO
10;6916;Electric Utilities: Central;NOCTURNO
10;6917;Integrated oil Companies;DIURNO
10;6918;Oil Refining/Marketing;NOCTURNO
10;6919;Catalog/Specialty Distribution;COMPLETO
10;6920;Business Services;COMPLETO
10;6921;Commercial Banks;DIURNO
10;6922;Major Banks;NOCTURNO
10;6923;Major Banks;DIURNO
10;6924;Industrial Machinery/Components;NOCTURNO
10;6925;Clothing/Shoe/Accessory Stores;NOCTURNO
10;6926;Real Estate Investment Trusts;NOCTURNO
10;6927;Building Materials;NOCTURNO
10;6928;Automotive Aftermarket;COMPLETO
10;6929;Investment Bankers/Brokers/Service;DIURNO
10;6930;n/a;COMPLETO
10;6931;EDP Services;NOCTURNO
10;6932;Major Banks;DIURNO
10;6933;Precious Metals;NOCTURNO
10;6934;Biotechnology: Laboratory Analytical Instruments;DIURNO
10;6935;Medical/Nursing Services;NOCTURNO
10;6936;Professional Services;COMPLETO
10;6937;Life Insurance;DIURNO
10;6938;Transportation Services;NOCTURNO
10;6939;EDP Services;COMPLETO
10;6940;Medical Specialities;NOCTURNO
10;6941;Mining - Quarrying of Nonmetallic Minerals (No Fuels);DIURNO
10;6942;Precious Metals;NOCTURNO
10;6943;Industrial Machinery/Components;COMPLETO
10;6944;n/a;NOCTURNO
10;6945;Computer Software: Prepackaged Software;DIURNO
10;6946;Biotechnology: Commercial Physical - Biological Resarch;NOCTURNO
10;6947;Commercial Banks;NOCTURNO
10;6948;Computer Software: Programming, Data Processing;NOCTURNO
10;6949;Property-Casualty Insurers;DIURNO
10;6950;Telecommunications Equipment;COMPLETO
10;6951;Services-Misc. Amusement - Recreation;DIURNO
10;6952;Major Banks;COMPLETO
10;6953;Biotechnology: Biological Products (No Diagnostic Substances);DIURNO
10;6954;Publishing;DIURNO
10;6955;Radio And Television Broadcasting And Communications Equipment;DIURNO
10;6956;Major Banks;COMPLETO
10;6957;Food Distributors;DIURNO
10;6958;Hospital/Nursing Management;NOCTURNO
10;6959;Mining - Quarrying of Nonmetallic Minerals (No Fuels);COMPLETO
10;6960;Computer Manufacturing;COMPLETO
10;6961;Hotels/Resorts;COMPLETO
10;6962;Food Chains;COMPLETO
10;6963;Package Goods/Cosmetics;COMPLETO
10;6964;Natural Gas Distribution;NOCTURNO
10;6965;n/a;DIURNO
10;6966;n/a;COMPLETO
10;6967;Oil/Gas Transmission;DIURNO
10;6968;Real Estate Investment Trusts;DIURNO
10;6969;Building operators;COMPLETO
10;6970;n/a;COMPLETO
10;6971;Home Furnishings;NOCTURNO
10;6972;Major Banks;NOCTURNO
10;6973;Miscellaneous;COMPLETO
10;6974;n/a;COMPLETO
10;6975;n/a;NOCTURNO
10;6976;Semiconductors;DIURNO
10;6977;Major Chemicals;COMPLETO
10;6978;Semiconductors;NOCTURNO
10;6979;Industrial Machinery/Components;COMPLETO
10;6980;Restaurants;COMPLETO
10;6981;Electric Utilities: Central;NOCTURNO
10;6982;Computer peripheral equipment;NOCTURNO
10;6983;Major Banks;NOCTURNO
10;6984;n/a;COMPLETO
10;6985;Business Services;NOCTURNO
10;6986;Industrial Specialties;DIURNO
10;6987;Recreational Products/Toys;DIURNO
10;6988;n/a;NOCTURNO
10;6989;n/a;DIURNO
10;6990;Specialty Foods;NOCTURNO
10;6991;Computer Software: Programming, Data Processing;NOCTURNO
10;6992;Home Furnishings;NOCTURNO
10;6993;Major Banks;DIURNO
10;6994;Marine Transportation;NOCTURNO
10;6995;Automotive Aftermarket;NOCTURNO
10;6996;Major Pharmaceuticals;COMPLETO
10;6997;Medical/Nursing Services;DIURNO
10;6998;Electrical Products;COMPLETO
10;6999;Automotive Aftermarket;COMPLETO
10;7000;Computer Software: Prepackaged Software;COMPLETO
10;7001;Other Consumer Services;NOCTURNO
10;7002;Real Estate;DIURNO
10;7003;Electrical Products;NOCTURNO
10;7004;n/a;NOCTURNO
10;7005;Package Goods/Cosmetics;NOCTURNO
10;7006;n/a;COMPLETO
10;7007;Electric Utilities: Central;COMPLETO
10;7008;n/a;DIURNO
10;7009;Biotechnology: Biological Products (No Diagnostic Substances);DIURNO
10;7010;Telecommunications Equipment;NOCTURNO
10;7011;Multi-Sector Companies;DIURNO
10;7012;n/a;COMPLETO
10;7013;Packaged Foods;NOCTURNO
10;7014;Biotechnology: Electromedical - Electrotherapeutic Apparatus;NOCTURNO
10;7015;n/a;DIURNO
10;7016;Real Estate Investment Trusts;COMPLETO
10;7017;Telecommunications Equipment;NOCTURNO
10;7018;n/a;NOCTURNO
10;7019;Computer Software: Prepackaged Software;NOCTURNO
10;7020;n/a;DIURNO
10;7021;Business Services;COMPLETO
10;7022;Oil Refining/Marketing;NOCTURNO
10;7023;Business Services;DIURNO
10;7024;n/a;DIURNO
10;7025;Oil - Gas Production;DIURNO
10;7026;n/a;COMPLETO
10;7027;Electric Utilities: Central;DIURNO
10;7028;n/a;COMPLETO
10;7029;Major Pharmaceuticals;DIURNO
10;7030;Industrial Machinery/Components;NOCTURNO
10;7031;Biotechnology: Commercial Physical - Biological Resarch;NOCTURNO
10;7032;Consumer Specialties;DIURNO
10;7033;n/a;NOCTURNO
10;7034;Oil - Gas Production;NOCTURNO
10;7035;Broadcasting;DIURNO
10;7036;Motor Vehicles;COMPLETO
10;7037;Oil - Gas Production;NOCTURNO
10;7038;Electric Utilities: Central;NOCTURNO
10;7039;Fluid Controls;NOCTURNO
10;7040;Investment Bankers/Brokers/Service;DIURNO
10;7041;Homebuilding;DIURNO
10;7042;EDP Services;COMPLETO
10;7043;Integrated oil Companies;DIURNO
10;7044;Agricultural Chemicals;DIURNO
10;7045;Marine Transportation;COMPLETO
10;7046;RETAIL: Building Materials;COMPLETO
10;7047;Major Banks;DIURNO
10;7048;n/a;COMPLETO
10;7049;n/a;NOCTURNO
10;7050;Telecommunications Equipment;COMPLETO
10;7051;Restaurants;COMPLETO
10;7052;Construction/Ag Equipment/Trucks;COMPLETO
10;7053;Business Services;DIURNO
10;7054;Major Banks;DIURNO
10;7055;Marine Transportation;COMPLETO
10;7056;n/a;DIURNO
10;7057;Commercial Banks;DIURNO
10;7058;Hotels/Resorts;NOCTURNO
10;7059;Computer peripheral equipment;DIURNO
10;7060;Industrial Machinery/Components;NOCTURNO
10;7061;Industrial Machinery/Components;NOCTURNO
10;7062;Real Estate Investment Trusts;DIURNO
10;7063;Newspapers/Magazines;COMPLETO
10;7064;n/a;DIURNO
10;7065;Major Pharmaceuticals;DIURNO
10;7066;Radio And Television Broadcasting And Communications Equipment;NOCTURNO
10;7067;n/a;DIURNO
10;7068;Real Estate;COMPLETO
10;7069;n/a;DIURNO
10;7070;Metal Fabrications;DIURNO
10;7071;Major Pharmaceuticals;NOCTURNO
10;7072;Investment Bankers/Brokers/Service;NOCTURNO
10;7073;n/a;NOCTURNO
10;7074;n/a;NOCTURNO
10;7075;EDP Services;COMPLETO
10;7076;Real Estate Investment Trusts;DIURNO
10;7077;Major Banks;DIURNO
10;7078;Water Supply;NOCTURNO
10;7079;n/a;DIURNO
10;7080;n/a;COMPLETO
10;7081;Banks;NOCTURNO
10;7082;Marine Transportation;COMPLETO
10;7083;n/a;COMPLETO
10;7084;Real Estate;NOCTURNO
10;7085;Property-Casualty Insurers;COMPLETO
10;7086;Semiconductors;COMPLETO
10;7087;Containers/Packaging;COMPLETO
10;7088;Oilfield Services/Equipment;DIURNO
10;7089;Marine Transportation;DIURNO
10;7090;Semiconductors;COMPLETO
10;7091;n/a;COMPLETO
10;7092;Containers/Packaging;COMPLETO
10;7093;n/a;COMPLETO
10;7094;Real Estate Investment Trusts;DIURNO
10;7095;n/a;NOCTURNO
10;7096;Major Pharmaceuticals;DIURNO
10;7097;Natural Gas Distribution;COMPLETO
10;7098;Finance: Consumer Services;NOCTURNO
10;7099;Real Estate Investment Trusts;COMPLETO
10;7100;n/a;NOCTURNO
10;7101;n/a;DIURNO
10;7102;Finance: Consumer Services;NOCTURNO
10;7103;Marine Transportation;COMPLETO
10;7104;Major Banks;COMPLETO
10;7105;Clothing/Shoe/Accessory Stores;DIURNO
10;7106;Hotels/Resorts;COMPLETO
10;7107;Major Pharmaceuticals;COMPLETO
10;7108;Major Chemicals;DIURNO
10;7109;Major Banks;DIURNO
10;7110;Industrial Machinery/Components;NOCTURNO
10;7111;Finance: Consumer Services;NOCTURNO
10;7112;Metal Fabrications;NOCTURNO
10;7113;Transportation Services;DIURNO
10;7114;Oil - Gas Production;DIURNO
10;7115;Hospital/Nursing Management;NOCTURNO
10;7116;n/a;DIURNO
10;7117;Real Estate Investment Trusts;NOCTURNO
10;7118;n/a;DIURNO
10;7119;Natural Gas Distribution;COMPLETO
10;7120;n/a;DIURNO
10;7121;Major Pharmaceuticals;NOCTURNO
10;7122;n/a;NOCTURNO
10;7123;Major Pharmaceuticals;NOCTURNO
10;7124;Business Services;NOCTURNO
10;7125;Natural Gas Distribution;NOCTURNO
10;7126;Semiconductors;DIURNO
10;7127;EDP Services;COMPLETO
10;7128;Major Pharmaceuticals;COMPLETO
10;7129;Savings Institutions;NOCTURNO
10;7130;n/a;NOCTURNO
10;7131;Finance: Consumer Services;COMPLETO
10;7132;n/a;DIURNO
10;7133;Major Pharmaceuticals;DIURNO
10;7134;Electrical Products;NOCTURNO
10;7135;n/a;DIURNO
10;7136;n/a;DIURNO
10;7137;n/a;COMPLETO
10;7138;Industrial Machinery/Components;DIURNO
10;7139;Electrical Products;NOCTURNO
10;7140;n/a;DIURNO
10;7141;Industrial Machinery/Components;COMPLETO
10;7142;Industrial Machinery/Components;COMPLETO
10;7143;Biotechnology: Biological Products (No Diagnostic Substances);COMPLETO
10;7144;Environmental Services;DIURNO
10;7145;Biotechnology: In Vitro - In Vivo Diagnostic Substances;DIURNO
10;7146;Major Pharmaceuticals;COMPLETO
10;7147;Commercial Banks;COMPLETO
10;7148;Metal Fabrications;NOCTURNO
10;7149;Department/Specialty Retail Stores;NOCTURNO
10;7150;Major Pharmaceuticals;COMPLETO
10;7151;Major Pharmaceuticals;NOCTURNO
10;7152;Biotechnology: Electromedical - Electrotherapeutic Apparatus;NOCTURNO
10;7153;Banks;DIURNO
10;7154;Restaurants;NOCTURNO
10;7155;Home Furnishings;DIURNO
10;7156;Computer peripheral equipment;DIURNO
10;7157;Computer Software: Prepackaged Software;NOCTURNO
10;7158;Major Pharmaceuticals;COMPLETO
10;7159;n/a;NOCTURNO
10;7160;Semiconductors;DIURNO
10;7161;Real Estate Investment Trusts;COMPLETO
10;7162;Industrial Machinery/Components;COMPLETO
10;7163;Major Pharmaceuticals;NOCTURNO
10;7164;Oil - Gas Production;DIURNO
10;7165;Real Estate Investment Trusts;DIURNO
10;7166;Major Pharmaceuticals;COMPLETO
10;7167;Trucking Freight/Courier Services;DIURNO
10;7168;Packaged Foods;NOCTURNO
10;7169;Building Products;DIURNO
10;7170;n/a;DIURNO
10;7171;Major Pharmaceuticals;DIURNO
10;7172;Computer Software: Prepackaged Software;DIURNO
10;7173;Oilfield Services/Equipment;COMPLETO
10;7174;n/a;NOCTURNO
10;7175;Real Estate Investment Trusts;NOCTURNO
10;7176;Homebuilding;COMPLETO
10;7177;Package Goods/Cosmetics;DIURNO
10;7178;Major Pharmaceuticals;DIURNO
10;7179;n/a;NOCTURNO
10;7180;n/a;NOCTURNO
10;7181;Life Insurance;NOCTURNO
10;7182;Integrated oil Companies;DIURNO
10;7183;n/a;COMPLETO
10;7184;Other Specialty Stores;DIURNO
10;7185;Oil - Gas Production;DIURNO
10;7186;Industrial Machinery/Components;COMPLETO
10;7187;Marine Transportation;DIURNO
10;7188;Business Services;DIURNO
10;7189;Telecommunications Equipment;DIURNO
10;7190;Business Services;NOCTURNO
10;7191;Real Estate Investment Trusts;COMPLETO
10;7192;Packaged Foods;NOCTURNO
10;7193;Real Estate;DIURNO
10;7194;Publishing;COMPLETO
10;7195;Major Banks;NOCTURNO
10;7196;n/a;COMPLETO
10;7197;Real Estate Investment Trusts;DIURNO
10;7198;Biotechnology: Electromedical - Electrotherapeutic Apparatus;COMPLETO
10;7199;n/a;NOCTURNO
10;7200;Major Banks;COMPLETO
10;7201;n/a;DIURNO
10;7202;Computer Software: Programming, Data Processing;COMPLETO
10;7203;Office Equipment/Supplies/Services;NOCTURNO
10;7204;Major Pharmaceuticals;NOCTURNO
10;7205;Metal Fabrications;DIURNO
10;7206;Oil - Gas Production;COMPLETO
10;7207;Medical Specialities;NOCTURNO
10;7208;Real Estate;COMPLETO
10;7209;Television Services;DIURNO
10;7210;Metal Fabrications;NOCTURNO
10;7211;n/a;COMPLETO
10;7212;Computer Software: Programming, Data Processing;DIURNO
10;7213;Investment Managers;DIURNO
10;7214;Real Estate Investment Trusts;DIURNO
10;7215;Homebuilding;NOCTURNO
10;7216;Electrical Products;COMPLETO
10;7217;Broadcasting;COMPLETO
10;7218;n/a;NOCTURNO
10;7219;n/a;COMPLETO
10;7220;n/a;NOCTURNO
10;7221;n/a;COMPLETO
10;7222;Major Banks;NOCTURNO
10;7223;n/a;COMPLETO
10;7224;Property-Casualty Insurers;DIURNO
10;7225;n/a;COMPLETO
10;7226;Real Estate;DIURNO
10;7227;Computer Software: Prepackaged Software;DIURNO
10;7228;Medical/Dental Instruments;COMPLETO
10;7229;Computer Software: Prepackaged Software;NOCTURNO
10;7230;Newspapers/Magazines;DIURNO
10;7231;Computer Software: Prepackaged Software;DIURNO
10;7232;Hospital/Nursing Management;DIURNO
10;7233;n/a;DIURNO
10;7234;Investment Bankers/Brokers/Service;DIURNO
10;7235;Major Banks;COMPLETO
10;7236;Major Banks;NOCTURNO
10;7237;Packaged Foods;NOCTURNO
10;7238;Professional Services;COMPLETO
10;7239;n/a;DIURNO
10;7240;Real Estate Investment Trusts;DIURNO
10;7241;Major Banks;COMPLETO
10;7242;Property-Casualty Insurers;NOCTURNO
10;7243;Specialty Chemicals;NOCTURNO
10;7244;Industrial Specialties;DIURNO
10;7245;Integrated oil Companies;NOCTURNO
10;7246;EDP Services;NOCTURNO
10;7247;Oil - Gas Production;NOCTURNO
10;7248;Savings Institutions;COMPLETO
10;7249;Advertising;COMPLETO
10;7250;Real Estate Investment Trusts;NOCTURNO
10;7251;Biotechnology: Electromedical - Electrotherapeutic Apparatus;COMPLETO
10;7252;Major Banks;DIURNO
10;7253;Containers/Packaging;NOCTURNO
10;7254;Restaurants;NOCTURNO
10;7255;Biotechnology: In Vitro - In Vivo Diagnostic Substances;COMPLETO
10;7256;Computer Software: Prepackaged Software;COMPLETO
10;7257;Major Pharmaceuticals;COMPLETO
10;7258;Hospital/Nursing Management;DIURNO
10;7259;Major Pharmaceuticals;NOCTURNO
10;7260;Steel/Iron Ore;COMPLETO
10;7261;Business Services;DIURNO
10;7262;Medical Specialities;NOCTURNO
10;7263;Major Banks;DIURNO
10;7264;n/a;DIURNO
10;7265;Business Services;NOCTURNO
10;7266;n/a;COMPLETO
10;7267;Industrial Specialties;NOCTURNO
10;7268;Major Chemicals;NOCTURNO
10;7269;Apparel;COMPLETO
10;7270;Investment Bankers/Brokers/Service;DIURNO
10;7271;Medical/Dental Instruments;NOCTURNO
10;7272;Major Pharmaceuticals;COMPLETO
10;7273;Advertising;DIURNO
10;7274;Hotels/Resorts;DIURNO
10;7275;Computer Software: Prepackaged Software;DIURNO
10;7276;Forest Products;COMPLETO
10;7277;Food Chains;DIURNO
10;7278;n/a;NOCTURNO
10;7279;Major Banks;COMPLETO
10;7280;Major Banks;NOCTURNO
10;7281;Computer Software: Prepackaged Software;NOCTURNO
10;7282;Other Consumer Services;COMPLETO
10;7283;Specialty Insurers;COMPLETO
10;7284;Major Pharmaceuticals;DIURNO
10;7285;Major Pharmaceuticals;DIURNO
10;7286;n/a;COMPLETO
10;7287;Books;NOCTURNO
10;7288;Business Services;NOCTURNO
10;7289;n/a;NOCTURNO
10;7290;Metal Fabrications;DIURNO
10;7291;Major Pharmaceuticals;COMPLETO
10;7292;Computer Software: Prepackaged Software;NOCTURNO
10;7293;Meat/Poultry/Fish;COMPLETO
10;7294;Medical/Dental Instruments;DIURNO
10;7295;EDP Services;DIURNO
10;7296;Computer Software: Programming, Data Processing;COMPLETO
10;7297;Major Banks;COMPLETO
10;7298;Newspapers/Magazines;COMPLETO
10;7299;Computer Software: Prepackaged Software;NOCTURNO
10;7300;Retail: Computer Software - Peripheral Equipment;DIURNO
10;7301;Metal Fabrications;DIURNO
10;7302;n/a;COMPLETO
10;7303;Medical Specialities;NOCTURNO
10;7304;Major Pharmaceuticals;COMPLETO
10;7305;Precious Metals;DIURNO
10;7306;n/a;COMPLETO
10;7307;Major Pharmaceuticals;NOCTURNO
10;7308;Major Banks;NOCTURNO
10;7309;Other Consumer Services;NOCTURNO
10;7310;n/a;DIURNO
10;7311;Major Banks;DIURNO
10;7312;Major Banks;NOCTURNO
10;7313;Oil - Gas Production;DIURNO
10;7314;Major Chemicals;NOCTURNO
10;7315;Restaurants;DIURNO
10;7316;Biotechnology: Laboratory Analytical Instruments;DIURNO
10;7317;Major Pharmaceuticals;NOCTURNO
10;7318;n/a;DIURNO
10;7319;n/a;NOCTURNO
10;7320;Major Banks;DIURNO
10;7321;Telecommunications Equipment;COMPLETO
10;7322;Investment Bankers/Brokers/Service;COMPLETO
10;7323;Property-Casualty Insurers;DIURNO
10;7324;EDP Services;COMPLETO
10;7325;Major Pharmaceuticals;COMPLETO
10;7326;n/a;NOCTURNO
10;7327;Major Pharmaceuticals;NOCTURNO
10;7328;Major Pharmaceuticals;COMPLETO
10;7329;Property-Casualty Insurers;COMPLETO
10;7330;Semiconductors;COMPLETO
10;7331;n/a;DIURNO
10;7332;Telecommunications Equipment;COMPLETO
10;7333;Homebuilding;COMPLETO
10;7334;Computer Software: Prepackaged Software;DIURNO
10;7335;n/a;COMPLETO
10;7336;Packaged Foods;NOCTURNO
10;7337;Radio And Television Broadcasting And Communications Equipment;DIURNO
10;7338;Medical Specialities;COMPLETO
10;7339;Marine Transportation;NOCTURNO
10;7340;Industrial Machinery/Components;DIURNO
10;7341;Military/Government/Technical;COMPLETO
10;7342;Business Services;NOCTURNO
10;7343;n/a;NOCTURNO
10;7344;Industrial Machinery/Components;NOCTURNO
10;7345;n/a;COMPLETO
10;7346;Department/Specialty Retail Stores;COMPLETO
10;7347;n/a;NOCTURNO
10;7348;Other Specialty Stores;COMPLETO
10;7349;Oil - Gas Production;DIURNO
10;7350;Major Banks;NOCTURNO
10;7351;Real Estate Investment Trusts;DIURNO
10;7352;Industrial Specialties;DIURNO
10;7353;Real Estate Investment Trusts;COMPLETO
10;7354;n/a;COMPLETO
10;7355;Semiconductors;COMPLETO
10;7356;n/a;DIURNO
10;7357;Oil - Gas Production;COMPLETO
10;7358;Broadcasting;NOCTURNO
10;7359;Major Pharmaceuticals;COMPLETO
10;7360;Military/Government/Technical;DIURNO
10;7361;Major Banks;DIURNO
10;7362;n/a;DIURNO
10;7363;Industrial Specialties;COMPLETO
10;7364;Business Services;NOCTURNO
10;7365;Life Insurance;DIURNO
