id;idServicio;tipoServicio;horario
6677;4;Lavado;COMPLETO
6678;4;Lavado;NOCTURNO
6679;4;Planchado;DIURNO
6680;4;Lavado;DIURNO
6681;4;Planchado;DIURNO
6682;4;Planchado;DIURNO
6683;4;Planchado;NOCTURNO
6684;4;Lavado;COMPLETO
6685;4;Planchado;DIURNO
6686;4;Lavado;NOCTURNO
6687;4;Lavado;COMPLETO
6688;4;Lavado;NOCTURNO
6689;4;Planchado;DIURNO
6690;4;Lavado;DIURNO
6691;4;Planchado;DIURNO
6692;4;Planchado;DIURNO
6693;4;Planchado;NOCTURNO
6694;4;Lavado;COMPLETO
6695;4;Planchado;DIURNO
6696;4;Lavado;NOCTURNO
6697;4;Lavado;COMPLETO
6698;4;Lavado;NOCTURNO
6699;4;Planchado;DIURNO
6700;4;Lavado;DIURNO
6701;4;Planchado;DIURNO
6702;4;Planchado;DIURNO
6703;4;Planchado;NOCTURNO
6704;4;Lavado;COMPLETO
6705;4;Planchado;DIURNO
6706;4;Lavado;NOCTURNO
6707;4;Lavado;COMPLETO
6708;4;Lavado;NOCTURNO
6709;4;Planchado;DIURNO
6710;4;Lavado;DIURNO
6711;4;Planchado;DIURNO
6712;4;Planchado;DIURNO
6713;4;Planchado;NOCTURNO
6714;4;Lavado;COMPLETO
6715;4;Planchado;DIURNO
6716;4;Lavado;NOCTURNO
6717;4;Lavado;COMPLETO
6718;4;Lavado;NOCTURNO
6719;4;Planchado;DIURNO
6720;4;Lavado;DIURNO
6721;4;Planchado;DIURNO
6722;4;Planchado;DIURNO
6723;4;Planchado;NOCTURNO
6724;4;Lavado;COMPLETO
6725;4;Planchado;DIURNO
6726;4;Lavado;NOCTURNO
6727;4;Lavado;COMPLETO
6728;4;Lavado;NOCTURNO
6729;4;Planchado;DIURNO
6730;4;Lavado;DIURNO
6731;4;Planchado;DIURNO
6732;4;Planchado;DIURNO
6733;4;Planchado;NOCTURNO
6734;4;Lavado;COMPLETO
6735;4;Planchado;DIURNO
6736;4;Lavado;NOCTURNO
6737;4;Lavado;COMPLETO
6738;4;Lavado;NOCTURNO
6739;4;Planchado;DIURNO
6740;4;Lavado;DIURNO
6741;4;Planchado;DIURNO
6742;4;Planchado;DIURNO
6743;4;Planchado;NOCTURNO
6744;4;Lavado;COMPLETO
6745;4;Planchado;DIURNO
6746;4;Lavado;NOCTURNO
6747;4;Lavado;COMPLETO
6748;4;Lavado;NOCTURNO
6749;4;Planchado;DIURNO
6750;4;Lavado;DIURNO
6751;4;Planchado;DIURNO
6752;4;Planchado;DIURNO
6753;4;Planchado;NOCTURNO
6754;4;Lavado;COMPLETO
6755;4;Planchado;DIURNO
6756;4;Lavado;NOCTURNO
6757;4;Lavado;COMPLETO
6758;4;Lavado;NOCTURNO
6759;4;Planchado;DIURNO
6760;4;Lavado;DIURNO
6761;4;Planchado;DIURNO
6762;4;Planchado;DIURNO
6763;4;Planchado;NOCTURNO
6764;4;Lavado;COMPLETO
6765;4;Planchado;DIURNO
6766;4;Lavado;NOCTURNO
6767;4;Lavado;COMPLETO
6768;4;Lavado;NOCTURNO
6769;4;Planchado;DIURNO
6770;4;Lavado;DIURNO
6771;4;Planchado;DIURNO
6772;4;Planchado;DIURNO
6773;4;Planchado;NOCTURNO
6774;4;Lavado;COMPLETO
6775;4;Planchado;DIURNO
6776;4;Lavado;NOCTURNO
6777;4;Lavado;COMPLETO
6778;4;Lavado;NOCTURNO
6779;4;Planchado;DIURNO
6780;4;Lavado;DIURNO
6781;4;Planchado;DIURNO
6782;4;Planchado;DIURNO
6783;4;Planchado;NOCTURNO
6784;4;Lavado;COMPLETO
6785;4;Planchado;DIURNO
6786;4;Lavado;NOCTURNO
6787;4;Lavado;COMPLETO
6788;4;Lavado;NOCTURNO
6789;4;Planchado;DIURNO
6790;4;Lavado;DIURNO
6791;4;Planchado;DIURNO
6792;4;Planchado;DIURNO
6793;4;Planchado;NOCTURNO
6794;4;Lavado;COMPLETO
6795;4;Planchado;DIURNO
6796;4;Lavado;NOCTURNO
6797;4;Lavado;COMPLETO
6798;4;Lavado;NOCTURNO
6799;4;Planchado;DIURNO
6800;4;Lavado;DIURNO
6801;4;Planchado;DIURNO
6802;4;Planchado;DIURNO
6803;4;Planchado;NOCTURNO
6804;4;Lavado;COMPLETO
6805;4;Planchado;DIURNO
6806;4;Lavado;NOCTURNO
6807;4;Lavado;COMPLETO
6808;4;Lavado;NOCTURNO
6809;4;Planchado;DIURNO
6810;4;Lavado;DIURNO
6811;4;Planchado;DIURNO
6812;4;Planchado;DIURNO
6813;4;Planchado;NOCTURNO
6814;4;Lavado;COMPLETO
6815;4;Planchado;DIURNO
6816;4;Lavado;NOCTURNO
6817;4;Lavado;COMPLETO
6818;4;Lavado;NOCTURNO
6819;4;Planchado;DIURNO
6820;4;Lavado;DIURNO
6821;4;Planchado;DIURNO
6822;4;Planchado;DIURNO
6823;4;Planchado;NOCTURNO
6824;4;Lavado;COMPLETO
6825;4;Planchado;DIURNO
6826;4;Lavado;NOCTURNO
6827;4;Lavado;COMPLETO
6828;4;Lavado;NOCTURNO
6829;4;Planchado;DIURNO
6830;4;Lavado;DIURNO
6831;4;Planchado;DIURNO
6832;4;Planchado;DIURNO
6833;4;Planchado;NOCTURNO
6834;4;Lavado;COMPLETO
6835;4;Planchado;DIURNO
6836;4;Lavado;NOCTURNO
6837;4;Lavado;COMPLETO
6838;4;Lavado;NOCTURNO
6839;4;Planchado;DIURNO
6840;4;Lavado;DIURNO
6841;4;Planchado;DIURNO
6842;4;Planchado;DIURNO
6843;4;Planchado;NOCTURNO
6844;4;Lavado;COMPLETO
6845;4;Planchado;DIURNO
6846;4;Lavado;NOCTURNO
6847;4;Lavado;COMPLETO
6848;4;Lavado;NOCTURNO
6849;4;Planchado;DIURNO
6850;4;Lavado;DIURNO
6851;4;Planchado;DIURNO
6852;4;Planchado;DIURNO
6853;4;Planchado;NOCTURNO
6854;4;Lavado;COMPLETO
6855;4;Planchado;DIURNO
6856;4;Lavado;NOCTURNO
6857;4;Lavado;COMPLETO
6858;4;Lavado;NOCTURNO
6859;4;Planchado;DIURNO
6860;4;Lavado;DIURNO
6861;4;Planchado;DIURNO
6862;4;Planchado;DIURNO
6863;4;Planchado;NOCTURNO
6864;4;Lavado;COMPLETO
6865;4;Planchado;DIURNO
6866;4;Lavado;NOCTURNO
6867;4;Lavado;COMPLETO
6868;4;Lavado;NOCTURNO
6869;4;Planchado;DIURNO
6870;4;Lavado;DIURNO
6871;4;Planchado;DIURNO
6872;4;Planchado;DIURNO
6873;4;Planchado;NOCTURNO
6874;4;Lavado;COMPLETO
6875;4;Planchado;DIURNO
6876;4;Lavado;NOCTURNO
6877;4;Lavado;COMPLETO
6878;4;Lavado;NOCTURNO
6879;4;Planchado;DIURNO
6880;4;Lavado;DIURNO
6881;4;Planchado;DIURNO
6882;4;Planchado;DIURNO
6883;4;Planchado;NOCTURNO
6884;4;Lavado;COMPLETO
6885;4;Planchado;DIURNO
6886;4;Lavado;NOCTURNO
6887;4;Lavado;COMPLETO
6888;4;Lavado;NOCTURNO
6889;4;Planchado;DIURNO
6890;4;Lavado;DIURNO
6891;4;Planchado;DIURNO
6892;4;Planchado;DIURNO
6893;4;Planchado;NOCTURNO
6894;4;Lavado;COMPLETO
6895;4;Planchado;DIURNO
6896;4;Lavado;NOCTURNO
6897;4;Lavado;COMPLETO
6898;4;Lavado;NOCTURNO
6899;4;Planchado;DIURNO
6900;4;Lavado;DIURNO
6901;4;Planchado;DIURNO
6902;4;Planchado;DIURNO
6903;4;Planchado;NOCTURNO
6904;4;Lavado;COMPLETO
6905;4;Planchado;DIURNO
6906;4;Lavado;NOCTURNO
6907;4;Lavado;COMPLETO
6908;4;Lavado;NOCTURNO
6909;4;Planchado;DIURNO
6910;4;Lavado;DIURNO
6911;4;Planchado;DIURNO
6912;4;Planchado;DIURNO
6913;4;Planchado;NOCTURNO
6914;4;Lavado;COMPLETO
6915;4;Planchado;DIURNO
6916;4;Lavado;NOCTURNO
6917;4;Lavado;COMPLETO
6918;4;Lavado;NOCTURNO
6919;4;Planchado;DIURNO
6920;4;Lavado;DIURNO
6921;4;Planchado;DIURNO
6922;4;Planchado;DIURNO
6923;4;Planchado;NOCTURNO
6924;4;Lavado;COMPLETO
6925;4;Planchado;DIURNO
6926;4;Lavado;NOCTURNO
6927;4;Lavado;COMPLETO
6928;4;Lavado;NOCTURNO
6929;4;Planchado;DIURNO
6930;4;Lavado;DIURNO
6931;4;Planchado;DIURNO
6932;4;Planchado;DIURNO
6933;4;Planchado;NOCTURNO
6934;4;Lavado;COMPLETO
6935;4;Planchado;DIURNO
6936;4;Lavado;NOCTURNO
6937;4;Lavado;COMPLETO
6938;4;Lavado;NOCTURNO
6939;4;Planchado;DIURNO
6940;4;Lavado;DIURNO
6941;4;Planchado;DIURNO
6942;4;Planchado;DIURNO
6943;4;Planchado;NOCTURNO
6944;4;Lavado;COMPLETO
6945;4;Planchado;DIURNO
6946;4;Lavado;NOCTURNO
6947;4;Lavado;COMPLETO
6948;4;Lavado;NOCTURNO
6949;4;Planchado;DIURNO
6950;4;Lavado;DIURNO
6951;4;Planchado;DIURNO
6952;4;Planchado;DIURNO
6953;4;Planchado;NOCTURNO
6954;4;Lavado;COMPLETO
6955;4;Planchado;DIURNO
6956;4;Lavado;NOCTURNO
6957;4;Lavado;COMPLETO
6958;4;Lavado;NOCTURNO
6959;4;Planchado;DIURNO
6960;4;Lavado;DIURNO
6961;4;Planchado;DIURNO
6962;4;Planchado;DIURNO
6963;4;Planchado;NOCTURNO
6964;4;Lavado;COMPLETO
6965;4;Planchado;DIURNO
6966;4;Lavado;NOCTURNO
6967;4;Lavado;COMPLETO
6968;4;Lavado;NOCTURNO
6969;4;Planchado;DIURNO
6970;4;Lavado;DIURNO
6971;4;Planchado;DIURNO
6972;4;Planchado;DIURNO
6973;4;Planchado;NOCTURNO
6974;4;Lavado;COMPLETO
6975;4;Planchado;DIURNO
6976;4;Lavado;NOCTURNO
6977;4;Lavado;COMPLETO
6978;4;Lavado;NOCTURNO
6979;4;Planchado;DIURNO
6980;4;Lavado;DIURNO
6981;4;Planchado;DIURNO
6982;4;Planchado;DIURNO
6983;4;Planchado;NOCTURNO
6984;4;Lavado;COMPLETO
6985;4;Planchado;DIURNO
6986;4;Lavado;NOCTURNO
6987;4;Lavado;COMPLETO
6988;4;Lavado;NOCTURNO
6989;4;Planchado;DIURNO
6990;4;Lavado;DIURNO
6991;4;Planchado;DIURNO
6992;4;Planchado;DIURNO
6993;4;Planchado;NOCTURNO
6994;4;Lavado;COMPLETO
6995;4;Planchado;DIURNO
6996;4;Lavado;NOCTURNO
6997;4;Lavado;COMPLETO
6998;4;Lavado;NOCTURNO
6999;4;Planchado;DIURNO
7000;4;Lavado;DIURNO
7001;4;Planchado;DIURNO
7002;4;Planchado;DIURNO
7003;4;Planchado;NOCTURNO
7004;4;Lavado;COMPLETO
7005;4;Planchado;DIURNO
7006;4;Lavado;NOCTURNO
7007;4;Lavado;COMPLETO
7008;4;Lavado;NOCTURNO
7009;4;Planchado;DIURNO
7010;4;Lavado;DIURNO
7011;4;Planchado;DIURNO
7012;4;Planchado;DIURNO
7013;4;Planchado;NOCTURNO
7014;4;Lavado;COMPLETO
7015;4;Planchado;DIURNO
7016;4;Lavado;NOCTURNO
7017;4;Lavado;COMPLETO
7018;4;Lavado;NOCTURNO
7019;4;Planchado;DIURNO
7020;4;Lavado;DIURNO
7021;4;Planchado;DIURNO
7022;4;Planchado;DIURNO
7023;4;Planchado;NOCTURNO
7024;4;Lavado;COMPLETO
7025;4;Planchado;DIURNO
7026;4;Lavado;NOCTURNO
7027;4;Lavado;COMPLETO
7028;4;Lavado;NOCTURNO
7029;4;Planchado;DIURNO
7030;4;Lavado;DIURNO
7031;4;Planchado;DIURNO
7032;4;Planchado;DIURNO
7033;4;Planchado;NOCTURNO
7034;4;Lavado;COMPLETO
7035;4;Planchado;DIURNO
7036;4;Lavado;NOCTURNO
7037;4;Lavado;COMPLETO
7038;4;Lavado;NOCTURNO
7039;4;Planchado;DIURNO
7040;4;Lavado;DIURNO
7041;4;Planchado;DIURNO
7042;4;Planchado;DIURNO
7043;4;Planchado;NOCTURNO
7044;4;Lavado;COMPLETO
7045;4;Planchado;DIURNO
7046;4;Lavado;NOCTURNO
7047;4;Lavado;COMPLETO
7048;4;Lavado;NOCTURNO
7049;4;Planchado;DIURNO
7050;4;Lavado;DIURNO
7051;4;Planchado;DIURNO
7052;4;Planchado;DIURNO
7053;4;Planchado;NOCTURNO
7054;4;Lavado;COMPLETO
7055;4;Planchado;DIURNO
7056;4;Lavado;NOCTURNO
7057;4;Lavado;COMPLETO
7058;4;Lavado;NOCTURNO
7059;4;Planchado;DIURNO
7060;4;Lavado;DIURNO
7061;4;Planchado;DIURNO
7062;4;Planchado;DIURNO
7063;4;Planchado;NOCTURNO
7064;4;Lavado;COMPLETO
7065;4;Planchado;DIURNO
7066;4;Lavado;NOCTURNO
7067;4;Lavado;COMPLETO
7068;4;Lavado;NOCTURNO
7069;4;Planchado;DIURNO
7070;4;Lavado;DIURNO
7071;4;Planchado;DIURNO
7072;4;Planchado;DIURNO
7073;4;Planchado;NOCTURNO
7074;4;Lavado;COMPLETO
7075;4;Planchado;DIURNO
7076;4;Lavado;NOCTURNO
7077;4;Lavado;COMPLETO
7078;4;Lavado;NOCTURNO
7079;4;Planchado;DIURNO
7080;4;Lavado;DIURNO
7081;4;Planchado;DIURNO
7082;4;Planchado;DIURNO
7083;4;Planchado;NOCTURNO
7084;4;Lavado;COMPLETO
7085;4;Planchado;DIURNO
7086;4;Lavado;NOCTURNO
7087;4;Lavado;COMPLETO
7088;4;Lavado;NOCTURNO
7089;4;Planchado;DIURNO
7090;4;Lavado;DIURNO
7091;4;Planchado;DIURNO
7092;4;Planchado;DIURNO
7093;4;Planchado;NOCTURNO
7094;4;Lavado;COMPLETO
7095;4;Planchado;DIURNO
7096;4;Lavado;NOCTURNO
7097;4;Lavado;COMPLETO
7098;4;Lavado;NOCTURNO
7099;4;Planchado;DIURNO
7100;4;Lavado;DIURNO
7101;4;Planchado;DIURNO
7102;4;Planchado;DIURNO
7103;4;Planchado;NOCTURNO
7104;4;Lavado;COMPLETO
7105;4;Planchado;DIURNO
7106;4;Lavado;NOCTURNO
7107;4;Lavado;COMPLETO
7108;4;Lavado;NOCTURNO
7109;4;Planchado;DIURNO
7110;4;Lavado;DIURNO
7111;4;Planchado;DIURNO
7112;4;Planchado;DIURNO
7113;4;Planchado;NOCTURNO
7114;4;Lavado;COMPLETO
7115;4;Planchado;DIURNO
7116;4;Lavado;NOCTURNO
7117;4;Lavado;COMPLETO
7118;4;Lavado;NOCTURNO
7119;4;Planchado;DIURNO
7120;4;Lavado;DIURNO
7121;4;Planchado;DIURNO
7122;4;Planchado;DIURNO
7123;4;Planchado;NOCTURNO
7124;4;Lavado;COMPLETO
7125;4;Planchado;DIURNO
7126;4;Lavado;NOCTURNO
7127;4;Lavado;COMPLETO
7128;4;Lavado;NOCTURNO
7129;4;Planchado;DIURNO
7130;4;Lavado;DIURNO
7131;4;Planchado;DIURNO
7132;4;Planchado;DIURNO
7133;4;Planchado;NOCTURNO
7134;4;Lavado;COMPLETO
7135;4;Planchado;DIURNO
7136;4;Lavado;NOCTURNO
7137;4;Lavado;COMPLETO
7138;4;Lavado;NOCTURNO
7139;4;Planchado;DIURNO
7140;4;Lavado;DIURNO
7141;4;Planchado;DIURNO
7142;4;Planchado;DIURNO
7143;4;Planchado;NOCTURNO
7144;4;Lavado;COMPLETO
7145;4;Planchado;DIURNO
7146;4;Lavado;NOCTURNO
7147;4;Lavado;COMPLETO
7148;4;Lavado;NOCTURNO
7149;4;Planchado;DIURNO
7150;4;Lavado;DIURNO
7151;4;Planchado;DIURNO
7152;4;Planchado;DIURNO
7153;4;Planchado;NOCTURNO
7154;4;Lavado;COMPLETO
7155;4;Planchado;DIURNO
7156;4;Lavado;NOCTURNO
7157;4;Lavado;COMPLETO
7158;4;Lavado;NOCTURNO
7159;4;Planchado;DIURNO
7160;4;Lavado;DIURNO
7161;4;Planchado;DIURNO
7162;4;Planchado;DIURNO
7163;4;Planchado;NOCTURNO
7164;4;Lavado;COMPLETO
7165;4;Planchado;DIURNO
7166;4;Lavado;NOCTURNO
7167;4;Lavado;COMPLETO
7168;4;Lavado;NOCTURNO
7169;4;Planchado;DIURNO
7170;4;Lavado;DIURNO
7171;4;Planchado;DIURNO
7172;4;Planchado;DIURNO
7173;4;Planchado;NOCTURNO
7174;4;Lavado;COMPLETO
7175;4;Planchado;DIURNO
7176;4;Lavado;NOCTURNO
7177;4;Lavado;COMPLETO
7178;4;Lavado;NOCTURNO
7179;4;Planchado;DIURNO
7180;4;Lavado;DIURNO
7181;4;Planchado;DIURNO
7182;4;Planchado;DIURNO
7183;4;Planchado;NOCTURNO
7184;4;Lavado;COMPLETO
7185;4;Planchado;DIURNO
7186;4;Lavado;NOCTURNO
7187;4;Lavado;COMPLETO
7188;4;Lavado;NOCTURNO
7189;4;Planchado;DIURNO
7190;4;Lavado;DIURNO
7191;4;Planchado;DIURNO
7192;4;Planchado;DIURNO
7193;4;Planchado;NOCTURNO
7194;4;Lavado;COMPLETO
7195;4;Planchado;DIURNO
7196;4;Lavado;NOCTURNO
7197;4;Lavado;COMPLETO
7198;4;Lavado;NOCTURNO
7199;4;Planchado;DIURNO
7200;4;Lavado;DIURNO
7201;4;Planchado;DIURNO
7202;4;Planchado;DIURNO
7203;4;Planchado;NOCTURNO
7204;4;Lavado;COMPLETO
7205;4;Planchado;DIURNO
7206;4;Lavado;NOCTURNO
7207;4;Lavado;COMPLETO
7208;4;Lavado;NOCTURNO
7209;4;Planchado;DIURNO
7210;4;Lavado;DIURNO
7211;4;Planchado;DIURNO
7212;4;Planchado;DIURNO
7213;4;Planchado;NOCTURNO
7214;4;Lavado;COMPLETO
7215;4;Planchado;DIURNO
7216;4;Lavado;NOCTURNO
7217;4;Lavado;COMPLETO
7218;4;Lavado;NOCTURNO
7219;4;Planchado;DIURNO
7220;4;Lavado;DIURNO
7221;4;Planchado;DIURNO
7222;4;Planchado;DIURNO
7223;4;Planchado;NOCTURNO
7224;4;Lavado;COMPLETO
7225;4;Planchado;DIURNO
7226;4;Lavado;NOCTURNO
7227;4;Lavado;COMPLETO
7228;4;Lavado;NOCTURNO
7229;4;Planchado;DIURNO
7230;4;Lavado;DIURNO
7231;4;Planchado;DIURNO
7232;4;Planchado;DIURNO
7233;4;Planchado;NOCTURNO
7234;4;Lavado;COMPLETO
7235;4;Planchado;DIURNO
7236;4;Lavado;NOCTURNO
7237;4;Lavado;COMPLETO
7238;4;Lavado;NOCTURNO
7239;4;Planchado;DIURNO
7240;4;Lavado;DIURNO
7241;4;Planchado;DIURNO
7242;4;Planchado;DIURNO
7243;4;Planchado;NOCTURNO
7244;4;Lavado;COMPLETO
7245;4;Planchado;DIURNO
7246;4;Lavado;NOCTURNO
7247;4;Lavado;COMPLETO
7248;4;Lavado;NOCTURNO
7249;4;Planchado;DIURNO
7250;4;Lavado;DIURNO
7251;4;Planchado;DIURNO
7252;4;Planchado;DIURNO
7253;4;Planchado;NOCTURNO
7254;4;Lavado;COMPLETO
7255;4;Planchado;DIURNO
7256;4;Lavado;NOCTURNO
7257;4;Lavado;COMPLETO
7258;4;Lavado;NOCTURNO
7259;4;Planchado;DIURNO
7260;4;Lavado;DIURNO
7261;4;Planchado;DIURNO
7262;4;Planchado;DIURNO
7263;4;Planchado;NOCTURNO
7264;4;Lavado;COMPLETO
7265;4;Planchado;DIURNO
7266;4;Lavado;NOCTURNO
7267;4;Lavado;COMPLETO
7268;4;Lavado;NOCTURNO
7269;4;Planchado;DIURNO
7270;4;Lavado;DIURNO
7271;4;Planchado;DIURNO
7272;4;Planchado;DIURNO
7273;4;Planchado;NOCTURNO
7274;4;Lavado;COMPLETO
7275;4;Planchado;DIURNO
7276;4;Lavado;NOCTURNO
7277;4;Lavado;COMPLETO
7278;4;Lavado;NOCTURNO
7279;4;Planchado;DIURNO
7280;4;Lavado;DIURNO
7281;4;Planchado;DIURNO
7282;4;Planchado;DIURNO
7283;4;Planchado;NOCTURNO
7284;4;Lavado;COMPLETO
7285;4;Planchado;DIURNO
7286;4;Lavado;NOCTURNO
7287;4;Lavado;COMPLETO
7288;4;Lavado;NOCTURNO
7289;4;Planchado;DIURNO
7290;4;Lavado;DIURNO
7291;4;Planchado;DIURNO
7292;4;Planchado;DIURNO
7293;4;Planchado;NOCTURNO
7294;4;Lavado;COMPLETO
7295;4;Planchado;DIURNO
7296;4;Lavado;NOCTURNO
7297;4;Lavado;COMPLETO
7298;4;Lavado;NOCTURNO
7299;4;Planchado;DIURNO
7300;4;Lavado;DIURNO
7301;4;Planchado;DIURNO
7302;4;Planchado;DIURNO
7303;4;Planchado;NOCTURNO
7304;4;Lavado;COMPLETO
7305;4;Planchado;DIURNO
7306;4;Lavado;NOCTURNO
7307;4;Lavado;COMPLETO
7308;4;Lavado;NOCTURNO
7309;4;Planchado;DIURNO
7310;4;Lavado;DIURNO
7311;4;Planchado;DIURNO
7312;4;Planchado;DIURNO
7313;4;Planchado;NOCTURNO
7314;4;Lavado;COMPLETO
7315;4;Planchado;DIURNO
7316;4;Lavado;NOCTURNO
7317;4;Lavado;COMPLETO
7318;4;Lavado;NOCTURNO
7319;4;Planchado;DIURNO
7320;4;Lavado;DIURNO
7321;4;Planchado;DIURNO
7322;4;Planchado;DIURNO
7323;4;Planchado;NOCTURNO
7324;4;Lavado;COMPLETO
7325;4;Planchado;DIURNO
7326;4;Lavado;NOCTURNO
7327;4;Lavado;COMPLETO
7328;4;Lavado;NOCTURNO
7329;4;Planchado;DIURNO
7330;4;Lavado;DIURNO
7331;4;Planchado;DIURNO
7332;4;Planchado;DIURNO
7333;4;Planchado;NOCTURNO
7334;4;Lavado;COMPLETO
7335;4;Planchado;DIURNO
7336;4;Lavado;NOCTURNO
7337;4;Lavado;COMPLETO
7338;4;Lavado;NOCTURNO
7339;4;Planchado;DIURNO
7340;4;Lavado;DIURNO
7341;4;Planchado;DIURNO
7342;4;Planchado;DIURNO
7343;4;Planchado;NOCTURNO
7344;4;Lavado;COMPLETO
7345;4;Planchado;DIURNO
7346;4;Lavado;NOCTURNO
7347;4;Lavado;COMPLETO
7348;4;Lavado;NOCTURNO
7349;4;Planchado;DIURNO
7350;4;Lavado;DIURNO
7351;4;Planchado;DIURNO
7352;4;Planchado;DIURNO
7353;4;Planchado;NOCTURNO
7354;4;Lavado;COMPLETO
7355;4;Planchado;DIURNO
7356;4;Lavado;NOCTURNO
7357;4;Lavado;COMPLETO
7358;4;Lavado;NOCTURNO
7359;4;Planchado;DIURNO
7360;4;Lavado;DIURNO
7361;4;Planchado;DIURNO
7362;4;Planchado;DIURNO
7363;4;Planchado;NOCTURNO
7364;4;Lavado;COMPLETO
7365;4;Planchado;DIURNO
7366;4;Lavado;NOCTURNO
7367;4;Lavado;COMPLETO
7368;4;Lavado;NOCTURNO
7369;4;Planchado;DIURNO
7370;4;Lavado;DIURNO
7371;4;Planchado;DIURNO
7372;4;Planchado;DIURNO
7373;4;Planchado;NOCTURNO
7374;4;Lavado;COMPLETO
7375;4;Planchado;DIURNO
7376;4;Lavado;NOCTURNO
7377;4;Lavado;COMPLETO
7378;4;Lavado;NOCTURNO
7379;4;Planchado;DIURNO
7380;4;Lavado;DIURNO
7381;4;Planchado;DIURNO
7382;4;Planchado;DIURNO
7383;4;Planchado;NOCTURNO
7384;4;Lavado;COMPLETO
7385;4;Planchado;DIURNO
7386;4;Lavado;NOCTURNO
7387;4;Lavado;COMPLETO
7388;4;Lavado;NOCTURNO
7389;4;Planchado;DIURNO
7390;4;Lavado;DIURNO
7391;4;Planchado;DIURNO
7392;4;Planchado;DIURNO
7393;4;Planchado;NOCTURNO
7394;4;Lavado;COMPLETO
7395;4;Planchado;DIURNO
7396;4;Lavado;NOCTURNO
7397;4;Lavado;COMPLETO
7398;4;Lavado;NOCTURNO
7399;4;Planchado;DIURNO
7400;4;Lavado;DIURNO
7401;4;Planchado;DIURNO
7402;4;Planchado;DIURNO
7403;4;Planchado;NOCTURNO
7404;4;Lavado;COMPLETO
7405;4;Planchado;DIURNO
7406;4;Lavado;NOCTURNO
7407;4;Lavado;COMPLETO
7408;4;Lavado;NOCTURNO
7409;4;Planchado;DIURNO
7410;4;Lavado;DIURNO
7411;4;Planchado;DIURNO
7412;4;Planchado;DIURNO
7413;4;Planchado;NOCTURNO
7414;4;Lavado;COMPLETO
7415;4;Planchado;DIURNO
7416;4;Lavado;NOCTURNO
7417;4;Lavado;COMPLETO
7418;4;Lavado;NOCTURNO
7419;4;Planchado;DIURNO
7420;4;Lavado;DIURNO
7421;4;Planchado;DIURNO
7422;4;Planchado;DIURNO
7423;4;Planchado;NOCTURNO
7424;4;Lavado;COMPLETO
7425;4;Planchado;DIURNO
7426;4;Lavado;NOCTURNO
7427;4;Lavado;COMPLETO
7428;4;Lavado;NOCTURNO
7429;4;Planchado;DIURNO
7430;4;Lavado;DIURNO
7431;4;Planchado;DIURNO
7432;4;Planchado;DIURNO
7433;4;Planchado;NOCTURNO
7434;4;Lavado;COMPLETO
7435;4;Planchado;DIURNO
7436;4;Lavado;NOCTURNO
7437;4;Lavado;COMPLETO
7438;4;Lavado;NOCTURNO
7439;4;Planchado;DIURNO
7440;4;Lavado;DIURNO
7441;4;Planchado;DIURNO
7442;4;Planchado;DIURNO
7443;4;Planchado;NOCTURNO
7444;4;Lavado;COMPLETO
7445;4;Planchado;DIURNO
7446;4;Lavado;NOCTURNO
7447;4;Lavado;COMPLETO
7448;4;Lavado;NOCTURNO
7449;4;Planchado;DIURNO
7450;4;Lavado;DIURNO
7451;4;Planchado;DIURNO
7452;4;Planchado;DIURNO
7453;4;Planchado;NOCTURNO
7454;4;Lavado;COMPLETO
7455;4;Planchado;DIURNO
7456;4;Lavado;NOCTURNO
7457;4;Lavado;COMPLETO
7458;4;Lavado;NOCTURNO
7459;4;Planchado;DIURNO
7460;4;Lavado;DIURNO
7461;4;Planchado;DIURNO
7462;4;Planchado;DIURNO
7463;4;Planchado;NOCTURNO
7464;4;Lavado;COMPLETO
7465;4;Planchado;DIURNO
7466;4;Lavado;NOCTURNO
7467;4;Lavado;COMPLETO
7468;4;Lavado;NOCTURNO
7469;4;Planchado;DIURNO
7470;4;Lavado;DIURNO
7471;4;Planchado;DIURNO
7472;4;Planchado;DIURNO
7473;4;Planchado;NOCTURNO
7474;4;Lavado;COMPLETO
7475;4;Planchado;DIURNO
7476;4;Lavado;NOCTURNO
7477;4;Lavado;COMPLETO
7478;4;Lavado;NOCTURNO
7479;4;Planchado;DIURNO
7480;4;Lavado;DIURNO
7481;4;Planchado;DIURNO
7482;4;Planchado;DIURNO
7483;4;Planchado;NOCTURNO
7484;4;Lavado;COMPLETO
7485;4;Planchado;DIURNO
7486;4;Lavado;NOCTURNO
7487;4;Lavado;COMPLETO
7488;4;Lavado;NOCTURNO
7489;4;Planchado;DIURNO
7490;4;Lavado;DIURNO
7491;4;Planchado;DIURNO
7492;4;Planchado;DIURNO
7493;4;Planchado;NOCTURNO
7494;4;Lavado;COMPLETO
7495;4;Planchado;DIURNO
7496;4;Lavado;NOCTURNO
7497;4;Lavado;COMPLETO
7498;4;Lavado;NOCTURNO
7499;4;Planchado;DIURNO
7500;4;Lavado;DIURNO
7501;4;Planchado;DIURNO
7502;4;Planchado;DIURNO
7503;4;Planchado;NOCTURNO
7504;4;Lavado;COMPLETO
7505;4;Planchado;DIURNO
7506;4;Lavado;NOCTURNO
7507;4;Lavado;COMPLETO
7508;4;Lavado;NOCTURNO
