id;idServicio;capacidadPiscina;profundidad;horario;nombrePiscina
6033;5;8;35;COMPLETO;disintermediate
6034;5;12;300;COMPLETO;emulation
6035;5;59;42;COMPLETO;analyzing
6036;5;17;61;DIURNO;emulation
6037;5;36;294;DIURNO;transitional
6038;5;70;135;DIURNO;regional
6039;5;70;145;COMPLETO;toolset
6040;5;63;16;COMPLETO;uniform
6041;5;27;85;DIURNO;Versatile
6042;5;19;83;DIURNO;Synergistic
6043;5;19;52;DIURNO;static
6044;5;24;77;DIURNO;explicit
6045;5;41;204;DIURNO;Organized
6046;5;65;287;DIURNO;collaboration
6047;5;16;75;NOCTURNO;algorithm
6048;5;38;293;DIURNO;contingency
6049;5;56;131;COMPLETO;Reverse-engineered
6050;5;68;239;DIURNO;Cloned
6051;5;38;239;NOCTURNO;groupware
6052;5;1;202;NOCTURNO;multi-tasking
6053;5;2;211;COMPLETO;exuding
6054;5;61;170;COMPLETO;core
6055;5;68;150;NOCTURNO;system engine
6056;5;2;109;NOCTURNO;Open-source
6057;5;47;248;COMPLETO;composite
6058;5;19;239;DIURNO;implementation
6059;5;15;183;DIURNO;internet solution
6060;5;51;219;NOCTURNO;Vision-oriented
6061;5;54;44;NOCTURNO;multi-tasking
6062;5;70;54;COMPLETO;infrastructure
6063;5;50;133;COMPLETO;6th generation
6064;5;16;292;DIURNO;middleware
6065;5;49;121;NOCTURNO;zero administration
6066;5;49;220;NOCTURNO;tertiary
6067;5;27;103;DIURNO;multi-state
6068;5;20;66;DIURNO;algorithm
6069;5;55;107;COMPLETO;eco-centric
6070;5;19;192;NOCTURNO;mission-critical
6071;5;39;84;DIURNO;Implemented
6072;5;29;79;NOCTURNO;zero tolerance
6073;5;32;61;DIURNO;Future-proofed
6074;5;44;293;DIURNO;Horizontal
6075;5;50;37;COMPLETO;approach
6076;5;43;141;DIURNO;policy
6077;5;69;267;DIURNO;mission-critical
6078;5;51;67;COMPLETO;migration
6079;5;10;97;NOCTURNO;analyzing
6080;5;14;62;NOCTURNO;neural-net
6081;5;17;38;DIURNO;Organic
6082;5;52;133;DIURNO;systemic
6083;5;22;159;COMPLETO;focus group
6084;5;34;60;NOCTURNO;migration
6085;5;7;72;NOCTURNO;fresh-thinking
6086;5;21;116;COMPLETO;content-based
6087;5;59;173;NOCTURNO;Fundamental
6088;5;62;241;COMPLETO;disintermediate
6089;5;26;35;DIURNO;fault-tolerant
6090;5;36;95;DIURNO;object-oriented
6091;5;21;254;DIURNO;interface
6092;5;67;108;DIURNO;User-friendly
6093;5;15;41;DIURNO;Implemented
6094;5;68;274;NOCTURNO;help-desk
6095;5;54;167;COMPLETO;human-resource
6096;5;23;65;COMPLETO;directional
6097;5;43;57;COMPLETO;didactic
6098;5;37;283;DIURNO;Automated
6099;5;68;150;DIURNO;function
6100;5;21;125;NOCTURNO;workforce
6101;5;12;147;NOCTURNO;radical
6102;5;37;93;NOCTURNO;Managed
6103;5;64;220;DIURNO;neural-net
6104;5;30;45;COMPLETO;groupware
6105;5;14;258;NOCTURNO;complexity
6106;5;20;144;DIURNO;Configurable
6107;5;13;249;DIURNO;Down-sized
6108;5;30;130;COMPLETO;analyzer
6109;5;35;144;COMPLETO;knowledge user
6110;5;70;223;DIURNO;flexibility
6111;5;49;94;NOCTURNO;Devolved
6112;5;54;293;NOCTURNO;software
6113;5;6;276;NOCTURNO;focus group
6114;5;58;80;COMPLETO;zero administration
6115;5;30;60;DIURNO;dedicated
6116;5;22;242;NOCTURNO;transitional
6117;5;38;105;NOCTURNO;bottom-line
6118;5;33;39;COMPLETO;optimizing
6119;5;42;295;COMPLETO;capability
6120;5;12;23;NOCTURNO;toolset
6121;5;1;162;NOCTURNO;scalable
6122;5;27;155;NOCTURNO;Open-architected
6123;5;4;232;DIURNO;leverage
6124;5;22;164;COMPLETO;Multi-lateral
6125;5;2;150;DIURNO;cohesive
6126;5;21;193;NOCTURNO;application
6127;5;52;65;COMPLETO;asynchronous
6128;5;9;220;NOCTURNO;systemic
6129;5;42;100;NOCTURNO;Self-enabling
6130;5;23;78;NOCTURNO;workforce
6131;5;1;141;NOCTURNO;core
6132;5;35;148;DIURNO;capacity
6133;5;40;92;NOCTURNO;hub
6134;5;44;101;DIURNO;value-added
6135;5;25;252;COMPLETO;orchestration
6136;5;31;20;COMPLETO;Universal
6137;5;55;262;NOCTURNO;contingency
6138;5;5;102;DIURNO;tertiary
6139;5;23;203;NOCTURNO;Phased
6140;5;43;142;DIURNO;5th generation
6141;5;21;169;COMPLETO;instruction set
6142;5;17;13;DIURNO;Face to face
6143;5;59;96;NOCTURNO;initiative
6144;5;53;223;NOCTURNO;secondary
6145;5;20;49;COMPLETO;intangible
6146;5;15;86;COMPLETO;implementation
6147;5;65;65;DIURNO;Horizontal
6148;5;12;136;DIURNO;static
6149;5;52;163;COMPLETO;policy
6150;5;26;249;COMPLETO;matrix
6151;5;63;245;NOCTURNO;contextually-based
6152;5;52;85;NOCTURNO;Organized
6153;5;65;190;COMPLETO;Intuitive
6154;5;23;193;NOCTURNO;strategy
6155;5;59;288;NOCTURNO;artificial intelligence
6156;5;36;213;DIURNO;capacity
6157;5;50;299;COMPLETO;analyzing
6158;5;3;139;COMPLETO;demand-driven
6159;5;69;223;NOCTURNO;3rd generation
6160;5;32;39;DIURNO;emulation
6161;5;14;180;COMPLETO;User-friendly
6162;5;55;198;DIURNO;6th generation
6163;5;36;50;COMPLETO;knowledge user
6164;5;26;242;DIURNO;leading edge
6165;5;70;89;DIURNO;grid-enabled
6166;5;15;263;COMPLETO;analyzing
6167;5;70;67;NOCTURNO;Universal
6168;5;23;210;DIURNO;high-level
6169;5;54;151;DIURNO;upward-trending
6170;5;60;60;NOCTURNO;zero defect
6171;5;54;25;DIURNO;dedicated
6172;5;30;80;DIURNO;Right-sized
6173;5;39;180;NOCTURNO;Sharable
6174;5;41;265;DIURNO;solution-oriented
6175;5;3;97;NOCTURNO;actuating
6176;5;15;152;COMPLETO;multi-tasking
6177;5;47;152;NOCTURNO;mobile
6178;5;58;49;DIURNO;empowering
6179;5;52;142;COMPLETO;Expanded
6180;5;39;257;DIURNO;pricing structure
6181;5;15;201;COMPLETO;Optional
6182;5;12;79;DIURNO;productivity
6183;5;17;233;DIURNO;executive
6184;5;44;297;COMPLETO;Reduced
6185;5;12;135;COMPLETO;transitional
6186;5;4;266;NOCTURNO;global
6187;5;50;68;COMPLETO;solution
6188;5;47;209;NOCTURNO;30 hour
6189;5;57;167;COMPLETO;Self-enabling
6190;5;63;275;COMPLETO;next generation
6191;5;54;141;COMPLETO;architecture
6192;5;51;269;DIURNO;budgetary management
6193;5;17;277;NOCTURNO;moderator
6194;5;34;279;DIURNO;encompassing
6195;5;34;234;COMPLETO;website
6196;5;68;120;COMPLETO;multimedia
6197;5;21;163;COMPLETO;Networked
6198;5;55;102;DIURNO;Quality-focused
6199;5;65;260;NOCTURNO;toolset
6200;5;13;256;DIURNO;multi-tasking
6201;5;8;205;NOCTURNO;Fundamental
6202;5;18;115;NOCTURNO;circuit
6203;5;37;18;COMPLETO;internet solution
6204;5;43;292;COMPLETO;Right-sized
6205;5;64;21;NOCTURNO;needs-based
6206;5;24;293;NOCTURNO;circuit
6207;5;59;235;COMPLETO;Balanced
6208;5;28;209;DIURNO;website
6209;5;26;215;NOCTURNO;web-enabled
6210;5;60;121;NOCTURNO;Total
6211;5;47;133;COMPLETO;4th generation
6212;5;26;39;COMPLETO;reciprocal
6213;5;8;178;COMPLETO;maximized
6214;5;2;233;DIURNO;Quality-focused
6215;5;1;128;NOCTURNO;Ergonomic
6216;5;38;200;DIURNO;Self-enabling
6217;5;67;158;DIURNO;explicit
6218;5;45;36;COMPLETO;paradigm
6219;5;17;231;DIURNO;Cross-platform
6220;5;30;219;DIURNO;Programmable
6221;5;55;289;NOCTURNO;modular
6222;5;11;115;NOCTURNO;Balanced
6223;5;57;136;COMPLETO;hybrid
6224;5;8;221;NOCTURNO;array
6225;5;17;69;DIURNO;heuristic
6226;5;40;70;COMPLETO;bi-directional
6227;5;40;300;DIURNO;Up-sized
6228;5;52;234;DIURNO;zero administration
6229;5;11;66;COMPLETO;Cloned
6230;5;66;23;DIURNO;non-volatile
6231;5;10;134;NOCTURNO;exuding
6232;5;67;162;COMPLETO;4th generation
6233;5;49;90;DIURNO;internet solution
6234;5;19;81;DIURNO;architecture
6235;5;36;34;DIURNO;Cross-group
6236;5;60;49;DIURNO;Public-key
6237;5;55;233;NOCTURNO;implementation
6238;5;23;144;DIURNO;4th generation
6239;5;39;130;COMPLETO;protocol
6240;5;26;238;COMPLETO;array
6241;5;25;114;DIURNO;Switchable
6242;5;23;230;COMPLETO;implementation
6243;5;2;137;COMPLETO;success
6244;5;30;285;NOCTURNO;standardization
6245;5;34;46;NOCTURNO;dedicated
6246;5;5;108;COMPLETO;Phased
6247;5;17;271;NOCTURNO;process improvement
6248;5;13;298;COMPLETO;Business-focused
6249;5;7;242;COMPLETO;heuristic
6250;5;3;61;COMPLETO;Expanded
6251;5;17;280;COMPLETO;eco-centric
6252;5;31;139;DIURNO;archive
6253;5;54;83;NOCTURNO;Compatible
6254;5;28;205;NOCTURNO;bifurcated
6255;5;54;157;DIURNO;solution-oriented
6256;5;31;148;DIURNO;success
6257;5;20;137;DIURNO;modular
6258;5;39;159;DIURNO;Synergistic
6259;5;11;15;COMPLETO;secondary
6260;5;31;33;NOCTURNO;Total
6261;5;45;93;COMPLETO;hierarchy
6262;5;57;286;NOCTURNO;zero defect
6263;5;30;87;DIURNO;asynchronous
6264;5;10;11;COMPLETO;Digitized
6265;5;59;235;NOCTURNO;mission-critical
6266;5;57;242;COMPLETO;exuding
6267;5;10;232;NOCTURNO;complexity
6268;5;56;279;COMPLETO;heuristic
6269;5;11;237;DIURNO;hybrid
6270;5;18;235;DIURNO;Horizontal
6271;5;69;13;DIURNO;encryption
6272;5;44;208;COMPLETO;secondary
6273;5;19;281;COMPLETO;monitoring
6274;5;14;206;DIURNO;upward-trending
6275;5;14;216;DIURNO;explicit
6276;5;52;69;NOCTURNO;hierarchy
6277;5;2;240;COMPLETO;encompassing
6278;5;38;209;DIURNO;methodical
6279;5;56;59;NOCTURNO;approach
6280;5;62;65;COMPLETO;matrices
6281;5;64;63;COMPLETO;concept
6282;5;50;271;COMPLETO;Horizontal
6283;5;69;203;NOCTURNO;local area network
6284;5;18;116;NOCTURNO;installation
6285;5;61;219;DIURNO;Up-sized
6286;5;53;62;DIURNO;implementation
6287;5;51;26;DIURNO;eco-centric
6288;5;49;211;NOCTURNO;customer loyalty
6289;5;29;260;NOCTURNO;Polarised
6290;5;14;270;COMPLETO;Vision-oriented
6291;5;10;203;DIURNO;bandwidth-monitored
6292;5;32;24;NOCTURNO;Synergistic
6293;5;58;136;COMPLETO;Front-line
6294;5;12;248;COMPLETO;mobile
6295;5;68;284;COMPLETO;encompassing
6296;5;30;17;COMPLETO;30 hour
6297;5;37;147;NOCTURNO;neutral
6298;5;60;196;COMPLETO;focus group
6299;5;4;83;COMPLETO;circuit
6300;5;26;88;DIURNO;architecture
6301;5;30;208;NOCTURNO;contingency
6302;5;47;260;COMPLETO;Integrated
6303;5;12;55;COMPLETO;mission-critical
6304;5;32;138;DIURNO;user-facing
6305;5;38;44;NOCTURNO;optimizing
6306;5;54;119;NOCTURNO;function
6307;5;59;24;NOCTURNO;high-level
6308;5;70;32;NOCTURNO;regional
6309;5;47;150;NOCTURNO;multi-tasking
6310;5;63;137;NOCTURNO;Optional
6311;5;19;247;COMPLETO;next generation
6312;5;38;31;DIURNO;zero tolerance
6313;5;37;168;DIURNO;Organic
6314;5;53;264;NOCTURNO;Persistent
6315;5;69;253;NOCTURNO;groupware
6316;5;14;294;COMPLETO;optimizing
6317;5;46;92;COMPLETO;system engine
6318;5;43;82;DIURNO;Reverse-engineered
6319;5;46;202;DIURNO;Optional
6320;5;45;144;NOCTURNO;actuating
6321;5;55;219;DIURNO;Centralized
6322;5;15;281;COMPLETO;firmware
6323;5;17;113;DIURNO;interface
6324;5;58;300;NOCTURNO;utilisation
6325;5;24;268;DIURNO;instruction set
6326;5;16;52;DIURNO;Digitized
6327;5;49;292;COMPLETO;migration
6328;5;3;49;DIURNO;frame
6329;5;8;10;COMPLETO;human-resource
6330;5;12;231;DIURNO;Cloned
6331;5;56;221;NOCTURNO;Up-sized
6332;5;34;243;COMPLETO;upward-trending
6333;5;32;277;DIURNO;eco-centric
6334;5;22;207;NOCTURNO;circuit
6335;5;50;96;NOCTURNO;Quality-focused
6336;5;37;277;NOCTURNO;Reverse-engineered
6337;5;1;242;DIURNO;fresh-thinking
6338;5;63;78;NOCTURNO;matrices
6339;5;34;213;DIURNO;Re-engineered
6340;5;60;166;COMPLETO;analyzing
6341;5;1;38;COMPLETO;Grass-roots
6342;5;30;21;NOCTURNO;Stand-alone
6343;5;39;199;COMPLETO;Self-enabling
6344;5;5;20;DIURNO;info-mediaries
6345;5;4;67;COMPLETO;policy
6346;5;5;260;DIURNO;Digitized
6347;5;22;122;COMPLETO;Monitored
6348;5;56;44;DIURNO;client-server
6349;5;62;27;DIURNO;modular
6350;5;7;73;COMPLETO;array
6351;5;36;290;DIURNO;scalable
6352;5;66;287;NOCTURNO;composite
6353;5;41;21;DIURNO;systemic
6354;5;59;69;DIURNO;policy
6355;5;70;225;COMPLETO;functionalities
6356;5;68;67;COMPLETO;attitude-oriented
6357;5;28;170;DIURNO;Versatile
6358;5;49;264;NOCTURNO;Pre-emptive
6359;5;59;48;COMPLETO;directional
6360;5;70;269;NOCTURNO;content-based
6361;5;6;18;DIURNO;analyzer
6362;5;59;16;NOCTURNO;algorithm
6363;5;67;235;NOCTURNO;productivity
6364;5;35;214;COMPLETO;paradigm
6365;5;55;88;NOCTURNO;Object-based
6366;5;2;45;NOCTURNO;hardware
6367;5;24;234;NOCTURNO;foreground
6368;5;32;181;COMPLETO;Profound
6369;5;22;82;COMPLETO;Visionary
6370;5;1;179;DIURNO;client-driven
6371;5;45;215;NOCTURNO;cohesive
6372;5;28;272;NOCTURNO;content-based
6373;5;38;254;NOCTURNO;knowledge user
6374;5;20;187;COMPLETO;multi-state
6375;5;48;282;NOCTURNO;intranet
6376;5;36;234;DIURNO;Customizable
6377;5;58;287;DIURNO;Fundamental
6378;5;3;71;DIURNO;5th generation
6379;5;69;214;NOCTURNO;analyzing
6380;5;37;216;COMPLETO;heuristic
6381;5;61;282;COMPLETO;encoding
6382;5;4;115;COMPLETO;Right-sized
6383;5;38;228;DIURNO;monitoring
6384;5;33;74;COMPLETO;Profound
6385;5;21;33;DIURNO;User-centric
6386;5;52;44;COMPLETO;hierarchy
6387;5;41;232;DIURNO;human-resource
6388;5;34;133;DIURNO;context-sensitive
6389;5;59;173;NOCTURNO;support
6390;5;20;284;COMPLETO;Expanded
6391;5;18;233;COMPLETO;Graphic Interface
6392;5;34;19;COMPLETO;Customizable
6393;5;55;263;COMPLETO;Profound
6394;5;2;177;NOCTURNO;task-force
6395;5;60;56;NOCTURNO;secured line
6396;5;31;294;COMPLETO;object-oriented
6397;5;14;239;COMPLETO;project
6398;5;39;105;COMPLETO;4th generation
6399;5;56;247;COMPLETO;real-time
6400;5;20;65;COMPLETO;secured line
6401;5;18;159;NOCTURNO;Automated
6402;5;8;291;DIURNO;Seamless
6403;5;2;83;COMPLETO;executive
6404;5;19;51;NOCTURNO;database
6405;5;22;76;COMPLETO;empowering
6406;5;36;106;COMPLETO;function
6407;5;1;178;COMPLETO;policy
6408;5;59;274;COMPLETO;modular
6409;5;33;221;DIURNO;Vision-oriented
6410;5;34;34;COMPLETO;Object-based
6411;5;11;204;COMPLETO;optimal
6412;5;44;263;COMPLETO;productivity
6413;5;48;215;COMPLETO;value-added
6414;5;53;137;COMPLETO;scalable
6415;5;3;166;NOCTURNO;Open-architected
6416;5;21;273;NOCTURNO;infrastructure
6417;5;13;11;NOCTURNO;Future-proofed
6418;5;33;226;COMPLETO;multi-tasking
6419;5;39;253;NOCTURNO;Reactive
6420;5;31;64;COMPLETO;stable
6421;5;26;217;NOCTURNO;Cloned
6422;5;22;67;DIURNO;interface
6423;5;38;134;COMPLETO;protocol
6424;5;33;152;DIURNO;artificial intelligence
6425;5;35;59;DIURNO;Re-contextualized
6426;5;1;164;NOCTURNO;Up-sized
6427;5;37;159;COMPLETO;dedicated
6428;5;13;239;DIURNO;Open-source
6429;5;57;43;NOCTURNO;Adaptive
6430;5;51;126;COMPLETO;Fully-configurable
6431;5;60;289;COMPLETO;motivating
6432;5;19;257;COMPLETO;Visionary
6433;5;32;226;NOCTURNO;Seamless
6434;5;42;282;DIURNO;maximized
6435;5;15;278;NOCTURNO;intangible
6436;5;16;254;COMPLETO;Integrated
6437;5;64;219;NOCTURNO;content-based
6438;5;23;279;NOCTURNO;hub
6439;5;1;100;COMPLETO;Ameliorated
6440;5;45;166;DIURNO;interactive
6441;5;34;28;NOCTURNO;definition
6442;5;32;93;NOCTURNO;bandwidth-monitored
6443;5;37;222;COMPLETO;process improvement
6444;5;69;66;COMPLETO;frame
6445;5;9;84;DIURNO;solution
6446;5;20;89;NOCTURNO;utilisation
6447;5;26;91;DIURNO;Switchable
6448;5;50;56;COMPLETO;directional
6449;5;50;117;COMPLETO;regional
6450;5;65;234;DIURNO;Balanced
6451;5;12;131;DIURNO;heuristic
6452;5;57;191;NOCTURNO;knowledge base
6453;5;51;236;NOCTURNO;Self-enabling
6454;5;39;137;DIURNO;projection
6455;5;38;201;COMPLETO;systemic
6456;5;5;66;COMPLETO;analyzing
6457;5;69;39;COMPLETO;support
6458;5;42;153;DIURNO;infrastructure
6459;5;15;111;DIURNO;parallelism
6460;5;50;102;DIURNO;installation
6461;5;46;145;COMPLETO;global
6462;5;17;276;COMPLETO;zero tolerance
6463;5;29;48;COMPLETO;Networked
6464;5;26;92;COMPLETO;matrices
6465;5;21;46;COMPLETO;open architecture
6466;5;39;45;NOCTURNO;homogeneous
6467;5;69;124;NOCTURNO;30-jul
6468;5;37;82;NOCTURNO;middleware
6469;5;32;218;DIURNO;access
6470;5;15;122;COMPLETO;implementation
6471;5;43;255;DIURNO;knowledge user
6472;5;15;269;DIURNO;Devolved
6473;5;2;257;DIURNO;intranet
6474;5;66;19;DIURNO;clear-thinking
6475;5;60;63;NOCTURNO;array
6476;5;30;21;DIURNO;Visionary
6477;5;62;267;DIURNO;Optional
6478;5;21;11;DIURNO;mobile
6479;5;38;249;DIURNO;explicit
6480;5;45;208;COMPLETO;Mandatory
6481;5;34;142;COMPLETO;maximized
6482;5;19;91;COMPLETO;bi-directional
6483;5;56;285;COMPLETO;function
6484;5;18;144;NOCTURNO;Optimized
6485;5;52;258;NOCTURNO;non-volatile
6486;5;40;187;DIURNO;explicit
6487;5;9;167;DIURNO;installation
6488;5;68;99;NOCTURNO;Centralized
6489;5;32;132;COMPLETO;didactic
6490;5;56;221;NOCTURNO;radical
6491;5;57;200;DIURNO;implementation
6492;5;64;103;NOCTURNO;high-level
6493;5;54;184;NOCTURNO;hybrid
6494;5;40;163;COMPLETO;eco-centric
6495;5;3;283;COMPLETO;internet solution
6496;5;21;63;NOCTURNO;attitude
6497;5;42;76;NOCTURNO;open system
6498;5;19;135;COMPLETO;standardization
6499;5;15;110;NOCTURNO;Profit-focused
6500;5;29;274;DIURNO;Public-key
6501;5;62;222;COMPLETO;intangible
6502;5;54;174;DIURNO;synergy
6503;5;45;22;DIURNO;upward-trending
6504;5;1;118;NOCTURNO;focus group
6505;5;25;244;NOCTURNO;Organic
6506;5;60;149;COMPLETO;Advanced
6507;5;56;145;COMPLETO;Profit-focused
6508;5;48;124;COMPLETO;encryption
6509;5;6;98;NOCTURNO;Re-contextualized
6510;5;44;152;COMPLETO;real-time
6511;5;20;220;COMPLETO;incremental
6512;5;25;256;DIURNO;Automated
6513;5;5;93;NOCTURNO;Future-proofed
6514;5;35;22;NOCTURNO;grid-enabled
6515;5;12;88;NOCTURNO;Networked
6516;5;66;96;COMPLETO;monitoring
6517;5;46;53;COMPLETO;middleware
6518;5;27;81;COMPLETO;multi-tasking
6519;5;9;240;COMPLETO;Vision-oriented
6520;5;48;237;NOCTURNO;Organic
6521;5;65;226;COMPLETO;capacity
6522;5;51;115;COMPLETO;directional
6523;5;63;120;NOCTURNO;Object-based
6524;5;60;77;NOCTURNO;data-warehouse
6525;5;62;86;NOCTURNO;uniform
6526;5;53;213;NOCTURNO;Devolved
6527;5;12;293;COMPLETO;hierarchy
6528;5;23;148;NOCTURNO;zero defect
6529;5;50;12;NOCTURNO;contingency
6530;5;26;248;NOCTURNO;emulation
6531;5;33;72;NOCTURNO;portal
6532;5;40;203;COMPLETO;eco-centric
6533;5;7;209;DIURNO;real-time
6534;5;32;191;COMPLETO;even-keeled
6535;5;20;239;DIURNO;Team-oriented
6536;5;54;91;DIURNO;knowledge base
6537;5;68;277;NOCTURNO;Grass-roots
6538;5;45;20;DIURNO;moderator
6539;5;30;20;DIURNO;complexity
6540;5;7;298;COMPLETO;support
6541;5;52;179;NOCTURNO;Multi-tiered
6542;5;50;42;NOCTURNO;Ergonomic
6543;5;1;88;DIURNO;Implemented
6544;5;27;129;NOCTURNO;workforce
6545;5;19;213;DIURNO;asymmetric
6546;5;18;123;NOCTURNO;Business-focused
6547;5;65;209;DIURNO;Decentralized
6548;5;42;191;NOCTURNO;scalable
6549;5;20;281;COMPLETO;archive
6550;5;8;294;NOCTURNO;support
6551;5;61;82;DIURNO;core
6552;5;9;206;COMPLETO;policy
6553;5;24;251;COMPLETO;national
6554;5;11;275;DIURNO;projection
6555;5;4;241;COMPLETO;asymmetric
6556;5;33;20;COMPLETO;disintermediate
6557;5;8;122;COMPLETO;value-added
6558;5;66;72;DIURNO;global
6559;5;24;288;NOCTURNO;Reactive
6560;5;37;122;DIURNO;Optimized
6561;5;54;88;NOCTURNO;Seamless
6562;5;16;210;COMPLETO;paradigm
6563;5;21;124;DIURNO;local area network
6564;5;7;67;DIURNO;Future-proofed
6565;5;8;31;COMPLETO;ability
6566;5;37;233;COMPLETO;De-engineered
6567;5;33;178;COMPLETO;Seamless
6568;5;25;143;COMPLETO;productivity
6569;5;11;206;COMPLETO;optimal
6570;5;1;135;COMPLETO;Reverse-engineered
6571;5;61;34;COMPLETO;framework
6572;5;12;142;DIURNO;open architecture
6573;5;48;179;NOCTURNO;dedicated
6574;5;56;69;NOCTURNO;mobile
6575;5;28;48;DIURNO;Reduced
6576;5;63;253;DIURNO;portal
6577;5;4;267;DIURNO;leverage
6578;5;14;89;DIURNO;paradigm
6579;5;46;246;NOCTURNO;fault-tolerant
6580;5;44;146;DIURNO;Up-sized
6581;5;36;294;COMPLETO;Open-architected
6582;5;41;133;COMPLETO;Ameliorated
6583;5;52;27;NOCTURNO;scalable
6584;5;56;115;DIURNO;zero tolerance
6585;5;55;255;NOCTURNO;responsive
6586;5;52;105;COMPLETO;application
6587;5;68;12;NOCTURNO;archive
6588;5;36;181;DIURNO;Intuitive
6589;5;3;69;NOCTURNO;Cross-group
6590;5;26;14;COMPLETO;Open-architected
6591;5;6;270;NOCTURNO;approach
6592;5;41;13;COMPLETO;Object-based
6593;5;68;295;DIURNO;full-range
6594;5;21;71;COMPLETO;Reactive
6595;5;10;214;DIURNO;zero tolerance
6596;5;9;80;NOCTURNO;initiative
6597;5;56;84;COMPLETO;needs-based
6598;5;23;123;DIURNO;leverage
6599;5;65;216;DIURNO;User-centric
6600;5;35;38;DIURNO;coherent
6601;5;70;181;NOCTURNO;impactful
6602;5;66;237;COMPLETO;bandwidth-monitored
6603;5;8;97;NOCTURNO;archive
6604;5;28;166;NOCTURNO;stable
6605;5;26;62;DIURNO;mission-critical
6606;5;50;187;DIURNO;core
6607;5;22;130;COMPLETO;Digitized
6608;5;3;245;NOCTURNO;function
6609;5;58;69;DIURNO;access
6610;5;36;66;NOCTURNO;intangible
6611;5;13;162;COMPLETO;optimal
6612;5;35;84;COMPLETO;Face to face
6613;5;58;229;NOCTURNO;zero tolerance
6614;5;48;13;NOCTURNO;toolset
6615;5;12;56;NOCTURNO;model
6616;5;42;226;COMPLETO;dedicated
6617;5;29;34;DIURNO;contingency
6618;5;53;284;NOCTURNO;conglomeration
6619;5;52;171;DIURNO;web-enabled
6620;5;29;46;DIURNO;next generation
6621;5;25;170;DIURNO;scalable
6622;5;54;143;COMPLETO;5th generation
6623;5;58;49;COMPLETO;Re-engineered
6624;5;48;28;DIURNO;eco-centric
6625;5;16;15;COMPLETO;initiative
6626;5;24;177;NOCTURNO;Automated
6627;5;63;133;NOCTURNO;adapter
6628;5;22;245;DIURNO;Assimilated
6629;5;39;283;NOCTURNO;budgetary management
6630;5;61;49;DIURNO;budgetary management
6631;5;35;50;DIURNO;Managed
6632;5;23;140;DIURNO;value-added
6633;5;33;157;NOCTURNO;hardware
6634;5;29;265;COMPLETO;stable
6635;5;62;247;COMPLETO;Re-contextualized
6636;5;5;108;DIURNO;Diverse
6637;5;26;174;DIURNO;directional
6638;5;52;26;DIURNO;Proactive
6639;5;15;33;NOCTURNO;dynamic
6640;5;24;176;DIURNO;Re-contextualized
6641;5;33;193;DIURNO;next generation
6642;5;13;53;NOCTURNO;foreground
6643;5;23;295;DIURNO;model
6644;5;20;241;COMPLETO;methodical
6645;5;59;266;NOCTURNO;strategy
6646;5;57;184;DIURNO;Graphic Interface
6647;5;42;176;NOCTURNO;product
6648;5;7;46;NOCTURNO;static
6649;5;13;298;COMPLETO;static
6650;5;51;93;COMPLETO;circuit
6651;5;68;164;COMPLETO;cohesive
6652;5;25;251;DIURNO;high-level
6653;5;37;66;DIURNO;attitude-oriented
6654;5;37;44;COMPLETO;hierarchy
6655;5;18;275;DIURNO;bifurcated
6656;5;69;139;DIURNO;Reduced
6657;5;24;71;NOCTURNO;functionalities
6658;5;31;99;DIURNO;tertiary
6659;5;37;185;COMPLETO;data-warehouse
6660;5;16;92;COMPLETO;Up-sized
6661;5;22;185;DIURNO;Distributed
6662;5;34;43;COMPLETO;Phased
6663;5;38;123;COMPLETO;capacity
6664;5;66;206;NOCTURNO;Re-engineered
6665;5;27;158;DIURNO;eco-centric
6666;5;40;159;DIURNO;monitoring
6667;5;30;112;DIURNO;structure
6668;5;1;125;COMPLETO;middleware
6669;5;65;145;NOCTURNO;alliance
6670;5;51;181;COMPLETO;real-time
6671;5;65;37;COMPLETO;Re-engineered
6672;5;3;49;NOCTURNO;moratorium
6673;5;34;131;COMPLETO;superstructure
6674;5;52;102;NOCTURNO;leading edge
6675;5;16;191;NOCTURNO;definition
6676;5;7;70;DIURNO;paradigm
6677;5;10;97;DIURNO;clear-thinking
6678;5;42;109;COMPLETO;exuding
6679;5;11;18;DIURNO;Up-sized
6680;5;46;172;NOCTURNO;eco-centric
6681;5;61;262;DIURNO;Business-focused
6682;5;59;275;NOCTURNO;Open-architected
6683;5;69;291;NOCTURNO;Seamless
6684;5;41;185;NOCTURNO;middleware
6685;5;53;205;COMPLETO;client-server
6686;5;64;55;NOCTURNO;Function-based
6687;5;2;181;NOCTURNO;Mandatory
6688;5;60;79;DIURNO;local area network
6689;5;7;292;NOCTURNO;orchestration
6690;5;21;16;NOCTURNO;Public-key
6691;5;23;17;NOCTURNO;monitoring
6692;5;22;24;COMPLETO;next generation
6693;5;49;42;COMPLETO;neural-net
6694;5;48;295;COMPLETO;time-frame
6695;5;19;195;COMPLETO;motivating
6696;5;36;223;DIURNO;30-jul
6697;5;26;105;NOCTURNO;5th generation
6698;5;31;238;NOCTURNO;Cross-platform
6699;5;68;273;COMPLETO;protocol
6700;5;55;47;DIURNO;Multi-tiered
6701;5;37;11;COMPLETO;instruction set
6702;5;46;135;COMPLETO;Synergized
6703;5;6;186;COMPLETO;toolset
6704;5;18;258;DIURNO;parallelism
